product_id,product_name,department_id,description,price,image_url
21,Small & Medium Dental Dog Treats,8,Quality small & medium dental dog treats - fresh grocery product,12.58,https://via.placeholder.com/300x300?text=No+Image
26,Fancy Feast Trout Feast Flaked Wet Cat Food,8,Quality fancy feast trout feast flaked wet cat food - fresh grocery product,4.98,https://via.placeholder.com/300x300?text=No+Image
54,24/7 Performance Cat Litter,8,Quality 24/7 performance cat litter - fresh grocery product,7.18,https://via.placeholder.com/300x300?text=No+Image
92,Meat In The Middle Large Rawhide Chews,8,Quality meat in the middle large rawhide chews - fresh grocery product,14.27,https://via.placeholder.com/300x300?text=No+Image
236,Chicken Meatballs Dog Treats,8,Quality chicken meatballs dog treats - fresh grocery product,2.3,https://via.placeholder.com/300x300?text=No+Image
282,Oh My Cod! Cod Pate and Vegetables Cat Food,8,Quality oh my cod! cod pate and vegetables cat food - fresh grocery product,14.62,https://via.placeholder.com/300x300?text=No+Image
293,Prime Filets Chicken & Tuna Dinner in Gravy Cat Food,8,Quality prime filets chicken & tuna dinner in gravy cat food - fresh grocery product,8.34,https://via.placeholder.com/300x300?text=No+Image
302,Gourmet Dog Treats Bone,8,Quality gourmet dog treats bone - fresh grocery product,2.92,https://via.placeholder.com/300x300?text=No+Image
342,"Complete Health Deboned Chicken, Chicken Meal and Rice Cat Food",8,"Quality complete health deboned chicken, chicken meal and rice cat food - fresh grocery product",12.74,https://via.placeholder.com/300x300?text=No+Image
377,Chunky Beef with Vegetables & Brown Rice Dog Food,8,Quality chunky beef with vegetables & brown rice dog food - fresh grocery product,13.34,https://via.placeholder.com/300x300?text=No+Image
386,Real Chicken & Veggies Recipe Dog Food,8,Quality real chicken & veggies recipe dog food - fresh grocery product,12.4,https://via.placeholder.com/300x300?text=No+Image
442,Sliced Chicken Entree Cat Food,8,Quality sliced chicken entree cat food - fresh grocery product,7.7,https://via.placeholder.com/300x300?text=No+Image
485,Country Stew Choice Cuts In Gravy Dog Food,8,Quality country stew choice cuts in gravy dog food - fresh grocery product,10.75,https://via.placeholder.com/300x300?text=No+Image
501,Proactive Health Mature Adult Hairball Care Cat Food,8,Quality proactive health mature adult hairball care cat food - fresh grocery product,11.16,https://via.placeholder.com/300x300?text=No+Image
528,Tasty Treasures Cat Food Variety Pack,8,Quality tasty treasures cat food variety pack - fresh grocery product,3.27,https://via.placeholder.com/300x300?text=No+Image
531,Adult Dog Formula Dog Food,8,Quality adult dog formula dog food - fresh grocery product,9.11,https://via.placeholder.com/300x300?text=No+Image
597,Chicken & Brown Rice Formula Cat Food,8,Quality chicken & brown rice formula cat food - fresh grocery product,13.91,https://via.placeholder.com/300x300?text=No+Image
668,Chicken Liver Paté Canned Cat Food,8,Quality chicken liver paté canned cat food - fresh grocery product,7.8,https://via.placeholder.com/300x300?text=No+Image
722,Snack Sticks Chicken & Rice Recipe Dog Treats,8,Quality snack sticks chicken & rice recipe dog treats - fresh grocery product,12.0,https://via.placeholder.com/300x300?text=No+Image
761,Tidy Cats 4-in-1 Strength Cat Litter,8,Quality tidy cats 4-in-1 strength cat litter - fresh grocery product,11.38,https://via.placeholder.com/300x300?text=No+Image
779,Cat Treats Hair Ball Control Chicken,8,Quality cat treats hair ball control chicken - fresh grocery product,6.14,https://via.placeholder.com/300x300?text=No+Image
848,"Cat Food, Premium, Adult Cat Formula",8,"Quality cat food, premium, adult cat formula - fresh grocery product",4.37,https://via.placeholder.com/300x300?text=No+Image
970,Salmon and Tuna Formula Dry Cat Food,8,Quality salmon and tuna formula dry cat food - fresh grocery product,1.84,https://via.placeholder.com/300x300?text=No+Image
1044,Delights Classic Chicken And Cheddar Cheese Feast,8,Quality delights classic chicken and cheddar cheese feast - fresh grocery product,11.03,https://via.placeholder.com/300x300?text=No+Image
1081,Complete Puppy Food,8,Puppy Complete Dry Food,3.92,https://via.placeholder.com/300x300?text=No+Image
1144,Chicken & Brown Rice Premium Dog Food,8,Quality chicken & brown rice premium dog food - fresh grocery product,7.56,https://via.placeholder.com/300x300?text=No+Image
1276,Puppy® Complete Nutrition Dry Food for Puppies,8,Quality puppy® complete nutrition dry food for puppies - fresh grocery product,13.96,https://via.placeholder.com/300x300?text=No+Image
1288,Happy Hips Chicken & Oats Recipe Dog Food,8,Quality happy hips chicken & oats recipe dog food - fresh grocery product,3.84,https://via.placeholder.com/300x300?text=No+Image
1372,Organic Beef & Liver Premium Cat Food,8,Quality organic beef & liver premium cat food - fresh grocery product,12.89,https://via.placeholder.com/300x300?text=No+Image
1472,Creamy with Wild Salmon & Whitefish Cat Food,8,Quality creamy with wild salmon & whitefish cat food - fresh grocery product,11.57,https://via.placeholder.com/300x300?text=No+Image
