product_id,product_name,department_id,description,price,image_url
49,Vegetarian Grain Meat Sausages Italian - 4 CT,20,Quality vegetarian grain meat sausages italian - 4 ct - fresh grocery product,4.8,https://via.placeholder.com/300x300?text=No+Image
62,Premium Deli Oven Roasted Turkey Breast,20,Oven Roasted Premium Deli Turkey Breast,10.79,https://via.placeholder.com/300x300?text=No+Image
74,Artisan Chick'n & Apple Sausage,20,Quality artisan chick'n & apple sausage - fresh grocery product,5.58,https://via.placeholder.com/300x300?text=No+Image
85,Soppressata Piccante,20,Soppressata piccante,14.4,https://via.placeholder.com/300x300?text=No+Image
109,Grape Leaf Hummus Wrap,20,Quality grape leaf hummus wrap - fresh grocery product,2.85,https://via.placeholder.com/300x300?text=No+Image
138,Olli Napoli Salami,20,Quality olli napoli salami - fresh grocery product,13.9,https://via.placeholder.com/300x300?text=No+Image
147,Organic Ranch Veggie Dip,20,"Organic ranch! veggie dip, ranch",7.81,https://via.placeholder.com/300x300?text=No+Image
158,Smoked Ham & Oven Roasted Turkey Sub Sandwich Kit,20,"Smoked ham & water product 40% of weight is added ingredients a portion of ground ham added: ham cured with water, dextrose, salt. less than 2% of sodium phosphates, modified corn starch, flavorings, ",10.73,https://via.placeholder.com/300x300?text=No+Image
176,Original Turkey,20,Original seasoned grilled turkey burger,13.0,https://images.openfoodfacts.org/images/products/002/265/572/3981/front_en.35.400.jpg
188,Mild El Nino Salsa,20,Quality mild el nino salsa - fresh grocery product,12.28,https://via.placeholder.com/300x300?text=No+Image
198,Tzatziki Cucumber Sauce,20,Tzatziki Creamy Garlic Cucumber Dip,10.09,https://images.openfoodfacts.org/images/products/000/000/020/4057/front_en.32.400.jpg
209,Italian Pasta Salad,20,Lunch on the Go Italian Style Tuna Salad,6.86,https://images.openfoodfacts.org/images/products/500/017/105/4449/front_en.6.400.jpg
287,Turkey,20,Haselnusskerne geröstet,14.24,https://images.openfoodfacts.org/images/products/405/648/903/3042/front_en.74.400.jpg
353,Tzatziki Greek Yogurt Dip,20,Tzatziki Greek Style Yogurt Dip,9.22,https://images.openfoodfacts.org/images/products/076/818/300/0469/front_en.30.400.jpg
359,Deli Thin-Sliced Honey Ham,20,Quality deli thin-sliced honey ham - fresh grocery product,1.78,https://via.placeholder.com/300x300?text=No+Image
374,Sliced Kosher Salami,20,Sliced kosher salami made with chicken & beef,12.78,https://via.placeholder.com/300x300?text=No+Image
403,Ultra Thin Pastrami,20,HLLSHIRE FARM PASTRAMI ULTRA THIN,14.59,https://images.openfoodfacts.org/images/products/004/450/098/4705/front_en.7.400.jpg
453,Hummus Wrap,20,Wrap Falafel Mit Hummus,2.81,https://images.openfoodfacts.org/images/products/000/002/217/3836/front_fr.4.400.jpg
544,Classic Original Hummus,20,Original Hummus,4.44,https://images.openfoodfacts.org/images/products/506/050/431/0918/front_en.3.400.jpg
554,Turkey Chili,20,Chili Turkey With Beans,11.86,https://images.openfoodfacts.org/images/products/003/760/010/7433/front_en.20.400.jpg
611,Uncured Hard Salami,20,"Natural choice, uncured hard salami",11.7,https://images.openfoodfacts.org/images/products/003/760/073/5803/front_en.6.400.jpg
616,Silken Tofu,20,yutaka silken tofu imp,14.65,https://images.openfoodfacts.org/images/products/501/427/670/1221/front_en.59.400.jpg
663,Pico De Gallo,20,Pico de Gallo White CornTortilla Chips,6.35,https://images.openfoodfacts.org/images/products/085/440/100/4002/front_en.4.400.jpg
687,Cocktail Time Hummus,20,Quality cocktail time hummus - fresh grocery product,7.74,https://via.placeholder.com/300x300?text=No+Image
731,Wild Mushroom Vegetarian Quarter Loaf,20,Quality wild mushroom vegetarian quarter loaf - fresh grocery product,1.24,https://via.placeholder.com/300x300?text=No+Image
734,Salame All Natural Uncured Pepperoni,20,Quality salame all natural uncured pepperoni - fresh grocery product,12.92,https://via.placeholder.com/300x300?text=No+Image
757,Premium Deli Hard Salami,20,Quality premium deli hard salami - fresh grocery product,7.68,https://via.placeholder.com/300x300?text=No+Image
809,Bolani Pumpkin Filled Flatbread,20,Pumpkin Filled Flatbread,2.59,https://images.openfoodfacts.org/images/products/085/003/271/6062/front_en.3.400.jpg
885,Lunchmakers Pizza Pepperoni with Nestle Crunch Bar,20,Quality lunchmakers pizza pepperoni with nestle crunch bar - fresh grocery product,2.46,https://via.placeholder.com/300x300?text=No+Image
886,Whole Grain Salad with Roasted Pecans & Mango Vinaigrette,20,Quality whole grain salad with roasted pecans & mango vinaigrette - fresh grocery product,1.63,https://via.placeholder.com/300x300?text=No+Image
904,"Tofu, Gluten Free, Garlic Pepper",20,"Quality tofu, gluten free, garlic pepper - fresh grocery product",14.3,https://via.placeholder.com/300x300?text=No+Image
947,Cracker Crunchers Bologna with Nestle Butterfinger Bar LunchMakers,20,Quality cracker crunchers bologna with nestle butterfinger bar lunchmakers - fresh grocery product,6.64,https://via.placeholder.com/300x300?text=No+Image
961,Grape Sunflower Butter Sunwiches,20,Quality grape sunflower butter sunwiches - fresh grocery product,3.58,https://via.placeholder.com/300x300?text=No+Image
990,Diced Pancetta,20,"Diced, cured and dried pork belly",6.0,https://images.openfoodfacts.org/images/products/000/000/151/0225/front_en.23.400.jpg
1057,"Basil, Asiago & Pine Nut Pesto Ravioli",20,"Quality basil, asiago & pine nut pesto ravioli - fresh grocery product",10.75,https://via.placeholder.com/300x300?text=No+Image
1068,Pork & Duck Live Mousse With Port Wine Topped With Aspic,20,Quality pork & duck live mousse with port wine topped with aspic - fresh grocery product,3.56,https://via.placeholder.com/300x300?text=No+Image
1073,Carving Board Oven Roasted Turkey,20,Quality carving board oven roasted turkey - fresh grocery product,8.0,https://via.placeholder.com/300x300?text=No+Image
1074,German Bologna,20,"Wunderbar, german brand, bologna, made with pork, chicken, beef",14.08,https://via.placeholder.com/300x300?text=No+Image
1103,Hickory Smoked Turkey Breast,20,"Land o'frost, premium, hickory smoked turkey breast",13.07,https://images.openfoodfacts.org/images/products/005/190/001/6080/front_en.13.400.jpg
1108,Hummus Roasted Garlic,20,Roasted Garlic Hummus,13.09,https://images.openfoodfacts.org/images/products/004/082/201/1242/front_en.28.400.jpg
1115,Turkey Bologna,20,Thick Sliced Turkey Bologna,12.36,https://via.placeholder.com/300x300?text=No+Image
1150,"AFC Sushi Spicy Salmon Roll Prepared In Store, Ready To Eat",20,"Quality afc sushi spicy salmon roll prepared in store, ready to eat - fresh grocery product",12.41,https://via.placeholder.com/300x300?text=No+Image
1180,Mesquite Uncured Salame,20,"Aidells, mesquite uncured salame",2.73,https://via.placeholder.com/300x300?text=No+Image
1250,Turkey Breast Oven Roasted,20,"Oven roasted turkey breast, oven roasted",4.86,https://images.openfoodfacts.org/images/products/002/531/758/6009/front_en.40.400.jpg
1392,Medium Salsa Organica,20,Orgánica Salsa Medium,4.34,https://images.openfoodfacts.org/images/products/009/661/911/1121/front_en.19.400.jpg
1394,Uncured Pepperoni Slices,20,H-e-b select uncured pepperoni fresh slice,12.94,https://via.placeholder.com/300x300?text=No+Image
1411,"Hummus, Roasted Garlic",20,Roasted Garlic Hummus,2.15,https://images.openfoodfacts.org/images/products/004/082/201/1242/front_en.28.400.jpg
1455,Firm Pesto Tofu,20,Quality firm pesto tofu - fresh grocery product,5.08,https://via.placeholder.com/300x300?text=No+Image
1479,Jalapeno Dip,20,Jalapeno Houmous,7.83,https://images.openfoodfacts.org/images/products/506/022/832/3980/front_en.15.400.jpg
1558,Beef Empanadas,20,Empanadas beef,4.66,https://images.openfoodfacts.org/images/products/871/871/917/6009/front_en.3.400.jpg
1566,Forty Spices Hummus,20,"Tribe, Forty Spices Hummus",7.56,https://via.placeholder.com/300x300?text=No+Image
1569,Cold Shredded Chicken,20,Quality cold shredded chicken - fresh grocery product,13.77,https://via.placeholder.com/300x300?text=No+Image
1582,Turkey Pepperoni Slices,20,Turkey pepperoni slices,6.34,https://via.placeholder.com/300x300?text=No+Image
1600,Mediterranean Orzo Salad,20,Mediterranean style orzo pasta salad,6.15,https://images.openfoodfacts.org/images/products/000/000/061/3026/front_en.3.400.jpg
1645,Creamed Corn,20,Creamed corn,2.85,https://images.openfoodfacts.org/images/products/931/008/215/8010/front_en.5.400.jpg
1646,Smoked Ham Style Deli Slices,20,Plant-based Deli Slices Smoked Ham style,2.3,https://images.openfoodfacts.org/images/products/002/558/300/7222/front_en.18.400.jpg
1698,Chick Pea Salad,20,Chick Pea Salad,11.04,https://images.openfoodfacts.org/images/products/008/151/182/9151/front_sv.3.400.jpg
1795,Hot Roasted Green Salsa,20,Quality hot roasted green salsa - fresh grocery product,9.6,https://via.placeholder.com/300x300?text=No+Image
1922,Organic Super Hemp Hummus,20,Quality organic super hemp hummus - fresh grocery product,3.48,https://via.placeholder.com/300x300?text=No+Image
1951,La Cubana Meal,20,Quality la cubana meal - fresh grocery product,13.5,https://via.placeholder.com/300x300?text=No+Image
2045,Multigrain Sandwich,20,Pain de mie multicéréales - 56% de céréales - 14 tranches,7.07,https://images.openfoodfacts.org/images/products/322/247/202/7195/front_fr.39.400.jpg
2076,Honey Smoked Sliced Turkey Breast,20,Premium Thin Sliced Honey Smoked Turkey Breast & White Turkey,2.24,https://via.placeholder.com/300x300?text=No+Image
2079,Hommus Garlic Lovers,20,Garlic Lovers Hommus,8.9,https://images.openfoodfacts.org/images/products/071/246/200/1173/front_en.3.400.jpg
2128,Authentic Recipe Guacamole,20,"Guacamole Authentic Recipe, Mild",3.44,https://images.openfoodfacts.org/images/products/076/711/951/1697/front_en.7.400.jpg
2234,Lunchables Ham & Cheddar with Cracker Stackers,20,Ham & Cheddar Cracker Stackers with Vanilla Crème Cookies,9.78,https://images.openfoodfacts.org/images/products/004/470/036/0002/front_en.29.400.jpg
2244,Seasonal Flavor Rotation Hummus,20,Quality seasonal flavor rotation hummus - fresh grocery product,2.06,https://via.placeholder.com/300x300?text=No+Image
2286,Cream Cheese With Jalapeño,20,El Tequito Cream Cheese Jalapeños with Chili Dip,5.58,https://images.openfoodfacts.org/images/products/000/002/083/1271/front_en.16.400.jpg
2310,Perfecto,20,Ricotta Light,13.27,https://images.openfoodfacts.org/images/products/931/005/310/2738/front_fr.10.400.jpg
2344,Organic SprouTofu Savory Baked Tofu,20,Quality organic sproutofu savory baked tofu - fresh grocery product,10.88,https://via.placeholder.com/300x300?text=No+Image
2360,Lorraine Quiche,20,Quiche Lorraine pur beurre,13.68,https://images.openfoodfacts.org/images/products/324/883/000/0587/front_fr.25.400.jpg
2426,Roasted Green Chile & Jack Cheese Tamales,20,Quality roasted green chile & jack cheese tamales - fresh grocery product,10.87,https://via.placeholder.com/300x300?text=No+Image
2428,Half Time Turkey Breast & American Cheese,20,Quality half time turkey breast & american cheese - fresh grocery product,3.72,https://via.placeholder.com/300x300?text=No+Image
2488,Spicy Guacamole,20,Guacamole spicy,3.86,https://images.openfoodfacts.org/images/products/506/050/431/0017/front_en.18.400.jpg
2539,Original Potato Salad,20,Potatissallad Original,9.44,https://images.openfoodfacts.org/images/products/731/316/141/9271/front_sv.6.400.jpg
2565,Guacamole Spicy,20,Guacamole spicy,3.61,https://images.openfoodfacts.org/images/products/506/050/431/0017/front_en.18.400.jpg
2583,Artichoke & Jalapeno Dip,20,Artichoke jalapeño and Parmesan,11.09,https://images.openfoodfacts.org/images/products/007/111/761/6859/front_en.3.400.jpg
2601,Lean Boiled Ham,20,Lean Boiled Ham,1.85,https://images.openfoodfacts.org/images/products/004/410/007/9054/front_en.7.400.jpg
2758,Black Forest Ham Vacuum Pack,20,Quality black forest ham vacuum pack - fresh grocery product,11.94,https://via.placeholder.com/300x300?text=No+Image
2791,Organic SprouTofu Hickory BBQ Smoked Tofu,20,Quality organic sproutofu hickory bbq smoked tofu - fresh grocery product,3.92,https://via.placeholder.com/300x300?text=No+Image
2807,Honey Garlic Marinated Grilled Flank Steak,20,Quality honey garlic marinated grilled flank steak - fresh grocery product,9.4,https://via.placeholder.com/300x300?text=No+Image
2825,Organic Original Hommus,20,Original Hommus Organic,13.46,https://images.openfoodfacts.org/images/products/004/411/540/3011/front_en.10.400.jpg
2839,Original Slices Pepperoni,20,"Original pepperoni slices, original",6.76,https://via.placeholder.com/300x300?text=No+Image
2924,Kalamata Olive Tapenade with Sundried Tomato,20,Quality kalamata olive tapenade with sundried tomato - fresh grocery product,5.21,https://via.placeholder.com/300x300?text=No+Image
2928,Bean and Cheese Gorditas,20,Quality bean and cheese gorditas - fresh grocery product,9.28,https://via.placeholder.com/300x300?text=No+Image
2941,Broccoli Salad,20,sweet potato and tenderstem broccoli,14.85,https://images.openfoodfacts.org/images/products/000/002/932/0547/front_en.17.400.jpg
2955,Hummus Easy Southwest Black Beans,20,Southwest Black Bean Hummus Made Easy,9.98,https://via.placeholder.com/300x300?text=No+Image
3057,Fresh Mild Salsa,20,Restaurant style mild salsa,2.47,https://images.openfoodfacts.org/images/products/085/114/600/2621/front_en.5.400.jpg
3072,Medium Green Salsa,20,Sauce épicée à base de tomates et morceaux de poivrons,2.9,https://images.openfoodfacts.org/images/products/356/470/029/9067/front_fr.47.400.jpg
3174,Sprouted Tofu Plus Organic Super Firm,20,Quality sprouted tofu plus organic super firm - fresh grocery product,9.9,https://via.placeholder.com/300x300?text=No+Image
3184,Deli Fresh Smoked Ham,20,Deli fresh smoked ham,12.15,https://images.openfoodfacts.org/images/products/004/470/003/1292/front_en.18.400.jpg
3248,Breakfast Burrito With Potatoes Jack & Cheddar Cheese & Meatless Chorizo,20,Quality breakfast burrito with potatoes jack & cheddar cheese & meatless chorizo - fresh grocery product,2.96,https://via.placeholder.com/300x300?text=No+Image
3280,Extra Firm Silken Tofu,20,Silken Tofu Extra Firm,5.2,https://images.openfoodfacts.org/images/products/008/569/660/8051/front_en.26.400.jpg
3302,Glazed Ham,20,Honey Glazed Ham Pringles,5.2,https://images.openfoodfacts.org/images/products/505/399/015/3862/front_en.17.400.jpg
3385,Super Firm Tofu,20,Organic Super Firm Tofu,7.98,https://images.openfoodfacts.org/images/products/406/146/357/8013/front_en.38.400.jpg
3405,Mushroom Spinach & Salsa Tamales With 2 Cheeses,20,Quality mushroom spinach & salsa tamales with 2 cheeses - fresh grocery product,14.11,https://via.placeholder.com/300x300?text=No+Image
3459,Guacamole Dips,20,Sauce apéritif Guacamole,2.08,https://images.openfoodfacts.org/images/products/841/007/642/1449/front_en.73.400.jpg
3516,Sushi Spicy Tuna Roll Ready To Eat,20,Quality sushi spicy tuna roll ready to eat - fresh grocery product,10.02,https://via.placeholder.com/300x300?text=No+Image
3552,"Bologna, German Brand",20,"Wunderbar, german brand, bologna, made with pork, chicken, beef",10.76,https://via.placeholder.com/300x300?text=No+Image
3574,TofuPlus Organic Extra Firm Tofu,20,Quality tofuplus organic extra firm tofu - fresh grocery product,6.11,https://via.placeholder.com/300x300?text=No+Image
3649,Roasted Red Pepper Hummus with Pretzels,20,Roasted Red Pepper Hummus With Pretzels,11.16,https://images.openfoodfacts.org/images/products/003/003/495/7445/front_en.3.400.jpg
3650,Calabrese Spicy Salami,20,Pizzeria Stromboli Spicy Salami Calabrese & Ventricina,12.44,https://images.openfoodfacts.org/images/products/506/019/864/3866/front_en.23.400.jpg
3662,Smoked Shaved White Turkey,20,Premium shaved smoked turkey breast & white turkey,8.28,https://via.placeholder.com/300x300?text=No+Image
3697,Spinach Hummus,20,Artichoke Spinach Hummus,5.05,https://images.openfoodfacts.org/images/products/004/411/500/8285/front_en.7.400.jpg
3704,Organic Bunny Butter Parmesan Pasta,20,Quality organic bunny butter parmesan pasta - fresh grocery product,4.69,https://via.placeholder.com/300x300?text=No+Image
3734,Organic Veggie Carnitas,20,Organic Veggie Carnitas,2.16,https://via.placeholder.com/300x300?text=No+Image
3795,Oven Roasted Chicken,20,"Grilled & Ready, Oven Roasted Diced Chicken Breast",5.35,https://images.openfoodfacts.org/images/products/002/370/001/6270/front_en.15.400.jpg
3836,Spinach And Artichoke Hummus,20,Artichoke Spinach Hummus,14.28,https://images.openfoodfacts.org/images/products/004/411/500/8285/front_en.7.400.jpg
