product_id,product_name,department_id,description,price,image_url
47,Onion Flavor Organic Roasted Seaweed Snack,6,Organic Snack Roasted Seaweed Sweet Onion Flavor,3.35,https://via.placeholder.com/300x300?text=No+Image
70,Sweet Cooking Rice Seasoning,6,Sweet Cooking Rice Seasoning,7.59,https://images.openfoodfacts.org/images/products/001/115/202/1409/front_en.5.400.jpg
95,Organic Rice Vinegar,6,Organic Japanese Brown Rice Vinegar,10.63,https://images.openfoodfacts.org/images/products/502/155/400/1164/front_en.5.400.jpg
161,Hacho Miso Aged & Fermented Soybeans,6,Hacho Miso Aged & Fermented Soybeans,14.81,https://images.openfoodfacts.org/images/products/002/418/212/0615/front_en.4.400.jpg
192,Israeli Style Gefilte Fish,6,Quality israeli style gefilte fish - fresh grocery product,11.26,https://via.placeholder.com/300x300?text=No+Image
215,Sambal Oelek Ground Fresh Chili Paste,6,Ground Fresh Chili Paste,3.9,https://images.openfoodfacts.org/images/products/002/446/306/1088/front_en.3.400.jpg
330,Chilpotles in Adobo Sauce,6,"Herdez, chilpotles in adobo sauce",4.78,https://images.openfoodfacts.org/images/products/007/287/828/5131/front_en.5.400.jpg
338,Yahrzeit Light Memorial Candle,6,Quality yahrzeit light memorial candle - fresh grocery product,12.76,https://via.placeholder.com/300x300?text=No+Image
369,New Mexico Chili,6,"Veracruz Chili & Spices, New Mexico Chili, Moderately Hot",6.77,https://via.placeholder.com/300x300?text=No+Image
425,Sardines in Water Salt Added,6,Wild Sardines In Water No Salt Added,4.12,https://images.openfoodfacts.org/images/products/082/969/600/0893/front_en.5.400.jpg
548,Hi-Chew Strawberry Fruit,6,"Morinaga, Hi-Chew, Fruit Chews, Green Apple, Strawberry, Grape",7.01,https://via.placeholder.com/300x300?text=No+Image
638,Won Ton Wrappers,6,Won Ton Wrappers,11.87,https://via.placeholder.com/300x300?text=No+Image
643,"Kidney Beans, Dark, Premium",6,Premium Dark Kidney Beans,8.99,https://via.placeholder.com/300x300?text=No+Image
741,Bean Threads,6,LONGKOU Vermicelli BEAN THREAD NOODLES,10.94,https://images.openfoodfacts.org/images/products/611/116/800/2585/front_fr.5.400.jpg
752,Tomatillos Tomatoes,6,Whole Tomatillos,13.02,https://via.placeholder.com/300x300?text=No+Image
766,Refried Beans Vegetarian,6,Judías pintas refritas,8.81,https://images.openfoodfacts.org/images/products/872/720/050/0209/front_en.35.400.jpg
