product_id,product_name,department_id,description,price,image_url
15,Overnight Diapers Size 6,18,Quality overnight diapers size 6 - fresh grocery product,7.97,https://via.placeholder.com/300x300?text=No+Image
63,Banana & Sweet Potato Organic Teething Wafers,18,Quality banana & sweet potato organic teething wafers - fresh grocery product,3.37,https://via.placeholder.com/300x300?text=No+Image
64,Autumn Vegetable & Turkey Dinner with Lil' Bits Purees Dinner,18,Quality autumn vegetable & turkey dinner with lil' bits purees dinner - fresh grocery product,10.35,https://via.placeholder.com/300x300?text=No+Image
94,Organic Blueberry Blitz Fruit & Veggie Smoothie Mashups,18,Quality organic blueberry blitz fruit & veggie smoothie mashups - fresh grocery product,13.25,https://via.placeholder.com/300x300?text=No+Image
106,Organic Yummy Tummy Maple & Brown Sugar Instant Oatmeal,18,Quality organic yummy tummy maple & brown sugar instant oatmeal - fresh grocery product,2.46,https://via.placeholder.com/300x300?text=No+Image
219,Totz Toothbrush Extra Soft 18+ Months,18,Quality totz toothbrush extra soft 18+ months - fresh grocery product,12.96,https://via.placeholder.com/300x300?text=No+Image
309,Graduates Lil' Entrees Spiral Pasta In Turkey Meat Sauce With Green & Yellow Beans,18,Quality graduates lil' entrees spiral pasta in turkey meat sauce with green & yellow beans - fresh grocery product,8.23,https://via.placeholder.com/300x300?text=No+Image
426,2nd Foods Bananas,18,Quality 2nd foods bananas - fresh grocery product,10.66,https://via.placeholder.com/300x300?text=No+Image
493,Pear and Blueberry Baby Breakfast,18,Quality pear and blueberry baby breakfast - fresh grocery product,12.8,https://via.placeholder.com/300x300?text=No+Image
509,Starting Solids Carrots Organic Baby Food,18,Quality starting solids carrots organic baby food - fresh grocery product,2.67,https://via.placeholder.com/300x300?text=No+Image
524,in Gravy with Carrots Peas & Corn Mashed Potatoes & Meatloaf Nuggets,18,Quality in gravy with carrots peas & corn mashed potatoes & meatloaf nuggets - fresh grocery product,2.36,https://via.placeholder.com/300x300?text=No+Image
682,Cruisers Diapers Jumbo Pack - Size 5,18,Quality cruisers diapers jumbo pack - size 5 - fresh grocery product,14.17,https://via.placeholder.com/300x300?text=No+Image
744,Organic Four Bean Feast Baby Food,18,Quality organic four bean feast baby food - fresh grocery product,7.28,https://via.placeholder.com/300x300?text=No+Image
765,Swaddlers Diapers Jumbo Pack Size Newborn,18,Quality swaddlers diapers jumbo pack size newborn - fresh grocery product,12.3,https://via.placeholder.com/300x300?text=No+Image
777,Teensy Fruits Baby Fruit Snacks Berry,18,Quality teensy fruits baby fruit snacks berry - fresh grocery product,10.51,https://via.placeholder.com/300x300?text=No+Image
817,3rd Foods Chicken Noodle Dinner,18,Quality 3rd foods chicken noodle dinner - fresh grocery product,10.66,https://via.placeholder.com/300x300?text=No+Image
849,Blueberry & Banana Tiny Fruits Freeze Dried Snacks,18,Quality blueberry & banana tiny fruits freeze dried snacks - fresh grocery product,5.29,https://via.placeholder.com/300x300?text=No+Image
873,Graduates Lil' Meals Spaghetti Rings In Meat Sauce,18,Quality graduates lil' meals spaghetti rings in meat sauce - fresh grocery product,3.28,https://via.placeholder.com/300x300?text=No+Image
879,Baby Dry Diapers Size 4,18,Quality baby dry diapers size 4 - fresh grocery product,2.42,https://via.placeholder.com/300x300?text=No+Image
956,Shampoo Baby Shampoo,18,Hydrating Shampoo,10.69,https://images.openfoodfacts.org/images/products/007/940/048/8947/front_en.3.400.jpg
1007,Baby Cookies Apple + Ginger,18,Quality baby cookies apple + ginger - fresh grocery product,7.89,https://via.placeholder.com/300x300?text=No+Image
