product_id,product_name,department_id,description,price,image_url
4,Smart Ones Classic Favorites Mini Rigatoni With Vodka Cream Sauce,1,Quality smart ones classic favorites mini rigatoni with vodka cream sauce - fresh grocery product,2.49,https://via.placeholder.com/300x300?text=No+Image
8,Cut Russet Potatoes Steam N' Mash,1,Steam n' mash cut russet potatoes,14.51,https://images.openfoodfacts.org/images/products/001/312/000/7842/front_en.4.400.jpg
12,Chocolate Fudge Layer Cake,1,"Daily chef, triple layer chocolate fudge cake",6.83,https://via.placeholder.com/300x300?text=No+Image
18,Pizza for One Suprema  Frozen Pizza,1,Quality pizza for one suprema  frozen pizza - fresh grocery product,6.06,https://via.placeholder.com/300x300?text=No+Image
30,"Three Cheese Ziti, Marinara with Meatballs",1,"Quality three cheese ziti, marinara with meatballs - fresh grocery product",14.33,https://via.placeholder.com/300x300?text=No+Image
36,Traditional Lasagna with Meat Sauce Savory Italian Recipes,1,Quality traditional lasagna with meat sauce savory italian recipes - fresh grocery product,13.07,https://via.placeholder.com/300x300?text=No+Image
46,Raisin Cinnamon Bagels 5 count,1,Cinnamon Raisin Bagel 6 Count,8.21,https://images.openfoodfacts.org/images/products/028/975/900/0008/front_en.3.400.jpg
81,Blakes Chicken Parmesan Dinner,1,Quality blakes chicken parmesan dinner - fresh grocery product,9.92,https://via.placeholder.com/300x300?text=No+Image
100,Peanut Butter & Strawberry Jam Sandwich,1,Peanut butter & strawberry jam sandwich,14.02,https://images.openfoodfacts.org/images/products/005/150/004/8184/front_en.10.400.jpg
118,Ground Turkey Chub,1,Quality ground turkey chub - fresh grocery product,1.17,https://via.placeholder.com/300x300?text=No+Image
128,Organic Wild Blueberries,1,"Wild Blueberries, Frozen",10.51,https://images.openfoodfacts.org/images/products/006/038/370/9266/front_en.31.400.jpg
130,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,1,Quality vanilla milk chocolate almond ice cream bars multi-pack - fresh grocery product,11.91,https://via.placeholder.com/300x300?text=No+Image
154,"Corn Dogs, Mini, Honey Crunchy Flavor",1,"Quality corn dogs, mini, honey crunchy flavor - fresh grocery product",1.53,https://via.placeholder.com/300x300?text=No+Image
155,Artisan Ciabatta,1,"Cafe Udi  Llc, Izzio Artisan Bakery",2.31,https://via.placeholder.com/300x300?text=No+Image
162,Organic Mini Homestyle Waffles,1,"365 everyday value, organic homestyle mini waffles",8.73,https://images.openfoodfacts.org/images/products/009/948/243/6995/front_en.4.400.jpg
178,Vegan Santa Fe Style Flour Tortilla Rolled Tacos,1,Quality vegan santa fe style flour tortilla rolled tacos - fresh grocery product,4.93,https://via.placeholder.com/300x300?text=No+Image
185,Chicken Nugget Meal,1,Coq en box Tenders de poulet crusty,9.4,https://images.openfoodfacts.org/images/products/323/089/000/3912/front_fr.41.400.jpg
201,Sloppy Joe,1,Manwich sloppy joe sauce,13.01,https://images.openfoodfacts.org/images/products/002/700/044/2128/front_en.37.400.jpg
202,Spinach & Feta Pierogi,1,Pierogi spinach and feta,2.92,https://images.openfoodfacts.org/images/products/086/505/300/0496/front_en.7.400.jpg
206,Roasted Vegetable Soufflé,1,Roasted Vegetable Souffle,10.85,https://via.placeholder.com/300x300?text=No+Image
232,Blue Bottle Coffee Frozen Bar,1,Quality blue bottle coffee frozen bar - fresh grocery product,3.17,https://via.placeholder.com/300x300?text=No+Image
241,Shrimp with Pasta & Vegetables,1,Lean gourmet shrimp with pasta & vegetables,2.63,https://images.openfoodfacts.org/images/products/071/785/410/6283/front_en.5.400.jpg
250,"Authentic Deep Dish, Spinach & Garlic Pizza",1,"Quality authentic deep dish, spinach & garlic pizza - fresh grocery product",7.6,https://via.placeholder.com/300x300?text=No+Image
258,Vegetable Pot Pie,1,Chicken Vegetable Pot Pie,11.24,https://images.openfoodfacts.org/images/products/006/321/128/3716/front_en.13.400.jpg
261,Organic Southwestern Burrito,1,"Southwestern with Cheese Burrito, 72% Organic",13.31,https://images.openfoodfacts.org/images/products/004/227/290/0763/front_en.7.400.jpg
267,Triple Chocolate Ripple,1,Quality triple chocolate ripple - fresh grocery product,11.15,https://via.placeholder.com/300x300?text=No+Image
269,Stuffed Crust Five Cheese Pizza,1,Weis Five Cheese Stuffed Crust Pizza,9.26,https://via.placeholder.com/300x300?text=No+Image
271,TAI PEI      14OZ.SWEET & SOUR CHKN,1,Quality tai pei      14oz.sweet & sour chkn - fresh grocery product,8.37,https://via.placeholder.com/300x300?text=No+Image
276,French Vanilla Ice Cream,1,Breyers French Vanilla Ice Cream,8.76,https://images.openfoodfacts.org/images/products/007/756/725/4382/front_en.7.400.jpg
311,Naturals Savory Turkey Breakfast Sausage,1,Savory Turkey Breakfast Sausage,2.08,https://images.openfoodfacts.org/images/products/002/531/769/4001/front_en.26.400.jpg
