product_id,product_name,department_id,description,price,image_url
1,Chocolate Sandwich Cookies,19,Biscuits cacaotés fourrés goût vanille (29 %),5.98,https://images.openfoodfacts.org/images/products/762/230/074/4663/front_fr.197.400.jpg
16,Mint Chocolate Flavored Syrup,19,Organic mint chocolate flavored syrup,13.61,https://via.placeholder.com/300x300?text=No+Image
25,Salted Caramel Lean Protein & Fiber Bar,19,Quality salted caramel lean protein & fiber bar - fresh grocery product,3.32,https://via.placeholder.com/300x300?text=No+Image
32,Nacho Cheese White Bean Chips,19,Quality nacho cheese white bean chips - fresh grocery product,4.25,https://via.placeholder.com/300x300?text=No+Image
41,Organic Sourdough Einkorn Crackers Rosemary,19,"Crackers, Organic Einkorn Sourdough, Rosemary",8.84,https://images.openfoodfacts.org/images/products/081/542/101/2514/front_en.4.400.jpg
56,Healthy Pop Butter Popcorn,19,Calorie healthy pop butter,13.42,https://images.openfoodfacts.org/images/products/002/819/000/1119/front_en.9.400.jpg
59,Medium Taqueria Style Chipotle Salsa,19,Quality medium taqueria style chipotle salsa - fresh grocery product,9.61,https://via.placeholder.com/300x300?text=No+Image
77,Coconut Chocolate Chip Energy Bar,19,Coconut Chocolate Chip,5.39,https://images.openfoodfacts.org/images/products/072/225/213/1300/front_en.7.400.jpg
78,Nutter Butter Cookie Bites Go-Pak,19,Quality nutter butter cookie bites go-pak - fresh grocery product,1.35,https://via.placeholder.com/300x300?text=No+Image
93,Uncured Cracked Pepper Beef,19,"Natural Cooked Uncured, Cracked Black Pepper Beef Polish Sausage",9.36,https://via.placeholder.com/300x300?text=No+Image
102,Danish Butter Cookies,19,Danish Butter Cookies,4.16,https://images.openfoodfacts.org/images/products/007/733/034/5583/front_de.18.400.jpg
103,Sprouted Kale Cracker,19,"Livin Spoonful, Kale Sprouted Crackers",6.03,https://via.placeholder.com/300x300?text=No+Image
115,Scooby-Doo! Fruit Flavored Snacks,19,Fruit snacks,2.55,https://images.openfoodfacts.org/images/products/001/600/042/4197/front_en.8.400.jpg
124,Sun Cups Dark Chocolate,19,Dark Chocolate Sun Cups Minis,14.81,https://images.openfoodfacts.org/images/products/089/544/400/1795/front_en.3.400.jpg
135,Dark Chocolate Ice Cream Topping,19,"Premium ice cream topping decadent fudge, dark chocolate",13.79,https://via.placeholder.com/300x300?text=No+Image
136,Simple,19,Sunny Via Agave syrup squeeze bottle imp,11.25,https://images.openfoodfacts.org/images/products/308/854/350/6255/front_en.230.400.jpg
140,Chips Onion Chipotle Garlic,19,Quality chips onion chipotle garlic - fresh grocery product,13.79,https://via.placeholder.com/300x300?text=No+Image
141,Restaurant Style Organic Chia & Quinoa Tortilla Chips,19,Organic Chia & Quinoa Restaurant Style Tortilla Chips,4.98,https://images.openfoodfacts.org/images/products/081/509/902/1658/front_en.3.400.jpg
145,Traditional Water Crackers,19,Organic Traditional Water Crackers,3.73,https://images.openfoodfacts.org/images/products/004/256/360/0211/front_en.5.400.jpg
156,Extra Spearmint Sugar-Free Gum,19,Sugarfree chewing gum with sweeteners and mint flavour,2.95,https://images.openfoodfacts.org/images/products/400/990/048/2776/front_en.50.400.jpg
164,Peanut Butter Cacao Quinoa Clusters,19,Quality peanut butter cacao quinoa clusters - fresh grocery product,13.1,https://via.placeholder.com/300x300?text=No+Image
166,Garlic Parmesan Pita Bread Chips,19,Stacys parmesan garlic herb pita chips,7.79,https://images.openfoodfacts.org/images/products/002/840/009/4498/front_en.17.400.jpg
172,Gluten Free All Natural Chocolate Chip Cookies,19,Quality gluten free all natural chocolate chip cookies - fresh grocery product,8.24,https://via.placeholder.com/300x300?text=No+Image
180,Simply Beyond Black Bean Tortilla Chips,19,Quality simply beyond black bean tortilla chips - fresh grocery product,8.85,https://via.placeholder.com/300x300?text=No+Image
183,Cookie Dough Performance Energy,19,Quality cookie dough performance energy - fresh grocery product,12.57,https://via.placeholder.com/300x300?text=No+Image
184,Kisses Milk Chocolate Candy,19,Kisses chocolate candy with almonds,10.23,https://images.openfoodfacts.org/images/products/003/400/013/4533/front_en.18.400.jpg
205,Chocolate Mint Cookie Crunch Nutrition Bar,19,"Chocolate mint cookie crunch nutrition bar, chocolate mint cookie",14.75,https://via.placeholder.com/300x300?text=No+Image
207,Minis Candy Bars,19,Party Selection minis,14.8,https://images.openfoodfacts.org/images/products/000/002/036/8050/front_en.32.400.jpg
212,Organic Blue Corn Sea Salt Tortilla Chips,19,Organic Tostitos Blue Corn Tortilla Chips With Sea Salt,10.93,https://images.openfoodfacts.org/images/products/002/840/058/9239/front_en.13.400.jpg
213,Tapatio Salsa Picante Hot Sauce Tortilla Chips,19,Tapatio salsa picante hot sauce flavored tortilla chips,13.45,https://images.openfoodfacts.org/images/products/002/840/013/2923/front_en.12.400.jpg
225,3 Seed Blue Corn Dipping Chips,19,Quality 3 seed blue corn dipping chips - fresh grocery product,3.38,https://via.placeholder.com/300x300?text=No+Image
227,Triple Chocolate Snack Size,19,Quality triple chocolate snack size - fresh grocery product,2.54,https://via.placeholder.com/300x300?text=No+Image
239,Chicharrones Picante Flavor Pork Rinds,19,Quality chicharrones picante flavor pork rinds - fresh grocery product,14.1,https://via.placeholder.com/300x300?text=No+Image
242,Original Red Twists,19,"Red Twists, Original",6.35,https://via.placeholder.com/300x300?text=No+Image
247,Perfectly Thymed Pita Crisps Baked,19,Quality perfectly thymed pita crisps baked - fresh grocery product,12.94,https://via.placeholder.com/300x300?text=No+Image
248,Dried Sweetened Cranberries,19,"A Mix of Almonds, Walnuts, Golden Raisins, Sultanas and Sweetened Dried Cranberries",3.0,https://images.openfoodfacts.org/images/products/408/860/026/8958/front_en.3.400.jpg
256,Island Fruits Fruit Snacks,19,Welchs fruit snacks island fruits,6.65,https://images.openfoodfacts.org/images/products/003/485/605/0919/front_en.4.400.jpg
273,Thin Stackers Brown Rice  Salt Free,19,Quality thin stackers brown rice  salt free - fresh grocery product,7.56,https://via.placeholder.com/300x300?text=No+Image
275,Caramel Sauce,19,"Ice cream with vanilla from Madagascar, coated in a fat reduced cocoa coating (8%), caramel sauce (19%) and milk chocolate (24%).",11.03,https://images.openfoodfacts.org/images/products/871/210/084/9084/front_en.100.400.jpg
285,Mini Nilla Wafers Munch Pack,19,Quality mini nilla wafers munch pack - fresh grocery product,5.88,https://via.placeholder.com/300x300?text=No+Image
294,Minis Original Saltine Crackers,19,Quality minis original saltine crackers - fresh grocery product,9.0,https://via.placeholder.com/300x300?text=No+Image
303,"Candy, Original",19,Werthers Original Sugar Free Butter Candy 80G,13.27,https://images.openfoodfacts.org/images/products/401/440/091/4696/front_en.20.400.jpg
304,Dry Roasted Pistachios,19,Dry roasted chili & Lime Pistachios,6.51,https://images.openfoodfacts.org/images/products/003/432/506/0944/front_en.3.400.jpg
310,"Crackers, Puffed, Corn, Quinoa & Sesame",19,"Quality crackers, puffed, corn, quinoa & sesame - fresh grocery product",11.53,https://via.placeholder.com/300x300?text=No+Image
324,Strong & Kind Roasted Jalapeno Almond Protein Bar,19,Quality strong & kind roasted jalapeno almond protein bar - fresh grocery product,6.71,https://via.placeholder.com/300x300?text=No+Image
331,Organic Lemon Gingersnap,19,Quality organic lemon gingersnap - fresh grocery product,12.46,https://via.placeholder.com/300x300?text=No+Image
332,Raspberry Fig Bars,19,Fig Bar Raspberry,14.13,https://images.openfoodfacts.org/images/products/004/749/501/3054/front_en.61.400.jpg
355,Ground Flaxseed With Mixed Berries,19,Ground Flaxseed With Mixed Berries,1.97,https://images.openfoodfacts.org/images/products/002/250/612/5070/front_en.3.400.jpg
363,Water Crackers Original All Natural,19,Quality water crackers original all natural - fresh grocery product,12.65,https://via.placeholder.com/300x300?text=No+Image
370,Chocolate Caramel Whey Protein Bar,19,Gatorade Recover Whey Protein Bar Chocolate Caramel 2.8 Ounce Plastic Bag imp,5.49,https://images.openfoodfacts.org/images/products/005/200/010/4332/front_en.18.400.jpg
382,Sugar Free Mint Patties,19,Sugar free dark chocolate mint patties with stevia,14.29,https://images.openfoodfacts.org/images/products/007/726/009/6265/front_en.5.400.jpg
387,Chocolate Brownie Flavor Protein Bar,19,Chocolate brownie,3.62,https://images.openfoodfacts.org/images/products/009/661/950/8211/front_en.334.400.jpg
398,Organic Hard Candy Blood Orange and Honey,19,Organic hard candy blood orange and honey ounces,6.65,https://images.openfoodfacts.org/images/products/085/371/500/3060/front_en.5.400.jpg
406,Vanilla Almond Protein Bar,19,"My Bar Zero, Almond Vanilla",12.67,https://images.openfoodfacts.org/images/products/505/553/434/2848/front_fr.14.400.jpg
409,Original Bite Size Candies Natural & Artificial Flavors Fun Size,19,Quality original bite size candies natural & artificial flavors fun size - fresh grocery product,4.88,https://via.placeholder.com/300x300?text=No+Image
422,Mix-Up Flamin' Hot & Cheezy Mix Flavored Snack Mix,19,Quality mix-up flamin' hot & cheezy mix flavored snack mix - fresh grocery product,1.16,https://via.placeholder.com/300x300?text=No+Image
433,Organic Whole Granulation Roasted Buckwheat Groats,19,Quality organic whole granulation roasted buckwheat groats - fresh grocery product,8.95,https://via.placeholder.com/300x300?text=No+Image
435,Dark Chocolate Raisins,19,"Tablette de chocolat noir, raisins et sarrasin torréfié",6.95,https://images.openfoodfacts.org/images/products/376/022/626/0721/front_fr.27.400.jpg
439,Crispy Cinnamon Pear Chips,19,Quality crispy cinnamon pear chips - fresh grocery product,3.94,https://via.placeholder.com/300x300?text=No+Image
445,Almond Honey Protein+ Bar,19,Lo carb: Crunch honey almond,7.31,https://images.openfoodfacts.org/images/products/931/729/634/0651/front_en.15.400.jpg
449,Chips Ahoy! Chewy Cookies,19,cookies with chocolate chips.,2.44,https://images.openfoodfacts.org/images/products/004/400/003/2234/front_en.18.400.jpg
465,100% Natural Just Peaches,19,Quality 100% natural just peaches - fresh grocery product,5.9,https://via.placeholder.com/300x300?text=No+Image
490,Gin Gins Candy,19,Original Chewy Ginger Candy,3.36,https://via.placeholder.com/300x300?text=No+Image
508,Freeze-Dried Edamame Veggie Snack,19,All-Natural Freeze-Dried Edamame Veggie Snack Lightly Seasoned,8.93,https://via.placeholder.com/300x300?text=No+Image
512,Multigrain Pop Cakes,19,Coco Lite multigrain pop cakes,13.88,https://images.openfoodfacts.org/images/products/064/174/882/5496/front_en.4.400.jpg
532,Unsalted Pretzel Round,19,Quality unsalted pretzel round - fresh grocery product,13.83,https://via.placeholder.com/300x300?text=No+Image
543,Rice & Bean Snack Chips With Adzuki Beans Chipotle Cheese,19,Quality rice & bean snack chips with adzuki beans chipotle cheese - fresh grocery product,9.87,https://via.placeholder.com/300x300?text=No+Image
549,Cranberry Almond Fruit Clusters Dried Cranberries,19,"Ocean spray, craisins, dried cranberries fruit clusters, cranberry almond",12.12,https://via.placeholder.com/300x300?text=No+Image
559,Cookie Chips Crunchy Dark Chocolate Chocolate Chip Cookies,19,Quality cookie chips crunchy dark chocolate chocolate chip cookies - fresh grocery product,10.9,https://via.placeholder.com/300x300?text=No+Image
569,Golden Cupcakes 8 Pack,19,Quality golden cupcakes 8 pack - fresh grocery product,13.28,https://via.placeholder.com/300x300?text=No+Image
574,Crunch Vanilla Sugar Mini Cookies,19,Quality crunch vanilla sugar mini cookies - fresh grocery product,10.89,https://via.placeholder.com/300x300?text=No+Image
576,Vanilla Sugar Cookies,19,"Gerblé - Sugar Free Vanilla Filled Cookie, 185g (6.6oz)",3.12,https://images.openfoodfacts.org/images/products/317/568/124/5075/front_fr.11.400.jpg
585,Pretzel Thins Parmesan Herb Crackers,19,Quality pretzel thins parmesan herb crackers - fresh grocery product,9.08,https://via.placeholder.com/300x300?text=No+Image
590,Almonds Roasted and Salted,19,"A mix of roasted and salted almonds, hazelnuts, cashew nuts, peanuts and pecan nuts",11.81,https://images.openfoodfacts.org/images/products/505/232/056/5191/front_en.3.400.jpg
594,Gluten Free Peanut Butter Berry  Chewy With A Crunch Granola Bars,19,Quality gluten free peanut butter berry  chewy with a crunch granola bars - fresh grocery product,2.11,https://via.placeholder.com/300x300?text=No+Image
615,Supreme Pretzel Crackers,19,Quality supreme pretzel crackers - fresh grocery product,13.48,https://via.placeholder.com/300x300?text=No+Image
619,Spanish Peanuts,19,Redskin Spanish Peanuts,8.15,https://images.openfoodfacts.org/images/products/002/900/007/9069/front_en.15.400.jpg
622,Fudge Brownies with English Walnuts,19,Fudge Brownies With English Walnuts,9.02,https://via.placeholder.com/300x300?text=No+Image
623,Fun Size Snacks,19,Mars fun size,4.82,https://images.openfoodfacts.org/images/products/500/015/954/5341/front_en.3.400.jpg
627,Low Fat Honey Graham Crackers,19,Graham Crackers,4.54,https://images.openfoodfacts.org/images/products/071/928/398/5064/front_en.6.400.jpg
630,Snack Size Candy,19,Mms milk chocolate candy sharing size ounce,8.83,https://images.openfoodfacts.org/images/products/004/000/051/2943/front_fr.9.400.jpg
631,Original Puffcorn,19,Quality original puffcorn - fresh grocery product,10.87,https://via.placeholder.com/300x300?text=No+Image
635,Little Bites Snickerdoodle Muffins,19,Quality little bites snickerdoodle muffins - fresh grocery product,4.04,https://via.placeholder.com/300x300?text=No+Image
650,Pop'n Hot! Vegan Broccoli Poppers,19,Quality pop'n hot! vegan broccoli poppers - fresh grocery product,10.74,https://via.placeholder.com/300x300?text=No+Image
657,"Nutrition Bar, Raw Organic, Pineapple Almond + Raw Protein",19,"Quality nutrition bar, raw organic, pineapple almond + raw protein - fresh grocery product",4.53,https://via.placeholder.com/300x300?text=No+Image
658,Keebler Sandies Cashew 12.8 Oz,19,Quality keebler sandies cashew 12.8 oz - fresh grocery product,10.23,https://via.placeholder.com/300x300?text=No+Image
675,"Thin Cakes, Puffed Multigrain",19,"ROC Rice Cake Thins, Red Rice and Quinoa",11.8,https://images.openfoodfacts.org/images/products/007/341/600/0483/front_en.21.400.jpg
678,Original Minis Pretzel Chips,19,Quality original minis pretzel chips - fresh grocery product,10.07,https://via.placeholder.com/300x300?text=No+Image
681,Whole Wheat Mini Toasts,19,Whole Wheat Mini Toasts,9.98,https://images.openfoodfacts.org/images/products/009/948/242/1519/front_en.3.400.jpg
683,Town House Sea Salt & Olive Oil Flatbread Crisps,19,Quality town house sea salt & olive oil flatbread crisps - fresh grocery product,9.78,https://via.placeholder.com/300x300?text=No+Image
701,Blueberry Blast Bar,19,"Fruitchia, all natural blueberry blast fruit & chia seed bar",14.09,https://via.placeholder.com/300x300?text=No+Image
709,Soft Eating Mango Flavor Liquorice,19,Quality soft eating mango flavor liquorice - fresh grocery product,11.06,https://via.placeholder.com/300x300?text=No+Image
723,Movie Theater Butter Pop Corn,19,Quality movie theater butter pop corn - fresh grocery product,9.7,https://via.placeholder.com/300x300?text=No+Image
726,Gluten-Free Boom Chicka Pop Sweet & Spicy Popcorn,19,Quality gluten-free boom chicka pop sweet & spicy popcorn - fresh grocery product,3.74,https://via.placeholder.com/300x300?text=No+Image
729,Superfood Bar Goji Acai Organic,19,Quality superfood bar goji acai organic - fresh grocery product,14.4,https://via.placeholder.com/300x300?text=No+Image
733,Cinnamon Pop'ettes,19,Quality cinnamon pop'ettes - fresh grocery product,11.82,https://via.placeholder.com/300x300?text=No+Image
739,Gourmet Australian Style Liquorice,19,Australian Style Gourmet Liquorice Sofy& Chewy Candy,9.69,https://via.placeholder.com/300x300?text=No+Image
749,Dark Chocolate Bar 68% Cacao,19,Quality dark chocolate bar 68% cacao - fresh grocery product,13.23,https://via.placeholder.com/300x300?text=No+Image
756,Malt Vinegar & Sea Salt Kettle Cooked Potato Chips,19,Sea Salt & Malt Vinegar Flavour Kettle Cooked Potato Chips,10.8,https://images.openfoodfacts.org/images/products/006/041/000/1783/front_en.7.400.jpg
760,Cracker Trio Selected Favorites,19,Quality cracker trio selected favorites - fresh grocery product,5.73,https://via.placeholder.com/300x300?text=No+Image
764,Classic Butter Microwave Popcorn,19,Naturals light classic butter sea salt microwave popcorn,12.33,https://images.openfoodfacts.org/images/products/002/700/037/2319/front_en.6.400.jpg
771,Butter Flavor Pan Popcorn,19,Quality butter flavor pan popcorn - fresh grocery product,4.7,https://via.placeholder.com/300x300?text=No+Image
775,Organic Dried Cranberries,19,"Canneberges, confites, entières et séchées",9.74,https://images.openfoodfacts.org/images/products/761/326/926/9410/front_fr.21.400.jpg
776,Fruit Salad Gummi Candy,19,Fruit salad gummi candy,4.17,https://via.placeholder.com/300x300?text=No+Image
