product_id,product_name,department_id,description,price,image_url
17,Rendered Duck Fat,12,"Fabrique Delices, Rendered Duck Fat",5.98,https://via.placeholder.com/300x300?text=No+Image
23,Organic Turkey Burgers,12,Organic Turkey Burgers,13.67,https://images.openfoodfacts.org/images/products/002/531/756/5004/front_en.12.400.jpg
35,Italian Herb Porcini Mushrooms Chicken Sausage,12,Quality italian herb porcini mushrooms chicken sausage - fresh grocery product,12.51,https://via.placeholder.com/300x300?text=No+Image
40,Beef Hot Links Beef Smoked Sausage With Chile Peppers,12,Quality beef hot links beef smoked sausage with chile peppers - fresh grocery product,4.13,https://via.placeholder.com/300x300?text=No+Image
84,Lamb Shank,12,Slow Cooked Lamb shank In Mint Gravy,12.4,https://images.openfoodfacts.org/images/products/505/754/577/7435/front_en.12.400.jpg
175,T Bone Steak,12,Pork Shoulder Steaks,13.65,https://images.openfoodfacts.org/images/products/000/000/045/6432/front_en.22.400.jpg
194,Lamb Rib Chops,12,Grass Fed Bone-In Lamb Rib Chops,6.42,https://images.openfoodfacts.org/images/products/028/143/171/6597/front_en.3.400.jpg
231,Low Sodium Turkey,12,"Diestel turkey ranch, low sodium pre-sliced turkey breast, oven roasted",14.05,https://via.placeholder.com/300x300?text=No+Image
561,Smoke Roasted Wild Sockeye Asian Sesame Salmon,12,Quality smoke roasted wild sockeye asian sesame salmon - fresh grocery product,1.93,https://via.placeholder.com/300x300?text=No+Image
665,Imitation Crabmeat,12,Imitation Crabmeat,13.77,https://images.openfoodfacts.org/images/products/083/644/300/1508/front_fr.9.400.jpg
692,Skirt Steak,12,Beef Skirt Steak,9.27,https://via.placeholder.com/300x300?text=No+Image
782,"85% Lean, 15% Fat Ground Turkey (013021)",12,"Quality 85% lean, 15% fat ground turkey (013021) - fresh grocery product",4.36,https://via.placeholder.com/300x300?text=No+Image
844,Polska Kielbasa,12,Beef Polska Kielbasa,14.18,https://images.openfoodfacts.org/images/products/004/450/033/9048/front_en.11.400.jpg
907,Premium Sliced Bacon,12,Premium Sliced Bacon,3.29,https://images.openfoodfacts.org/images/products/409/910/010/5636/front_en.10.400.jpg
941,Smoked Atlantic Nova Salmon,12,Lasc co smoked atlantic nova salmon,10.06,https://images.openfoodfacts.org/images/products/007/284/001/8361/front_en.6.400.jpg
995,Sausage Smoked Sweet German Brand,12,Quality sausage smoked sweet german brand - fresh grocery product,12.75,https://via.placeholder.com/300x300?text=No+Image
1062,Fully Cooked Turkey Sausage Links,12,"Wellshire, fully cooked turkey maple sausage skinless links",8.86,https://via.placeholder.com/300x300?text=No+Image
1117,Turkey Bacon,12,Turkey Rashers,1.28,https://images.openfoodfacts.org/images/products/500/034/200/0992/front_en.35.400.jpg
1138,Pork Tenderloin,12,Smoked Pork Tenderloin,6.2,https://images.openfoodfacts.org/images/products/594/149/600/6808/front_ro.6.400.jpg
1153,Coho Salmon Fillet,12,"Simply balanced, alaskan coho salmon fillets",3.16,https://via.placeholder.com/300x300?text=No+Image
1253,93% Lean Ground Beef,12,Organic Grass-Fed Ground Beef 93% Lean,8.56,https://images.openfoodfacts.org/images/products/068/113/128/8514/front_en.3.400.jpg
1593,Scotch Reserve Scottish Smoked Salmon,12,All Natural Scottish Smoked Salmon,3.89,https://via.placeholder.com/300x300?text=No+Image
1932,Soy Chorizo Vegetarian,12,Soy chorizo,12.77,https://images.openfoodfacts.org/images/products/000/000/092/4634/front_en.16.400.jpg
1938,Beef Stew Meat,12,Boeuf bourguignon & ses pommes de terre,8.82,https://images.openfoodfacts.org/images/products/307/150/216/1336/front_en.85.400.jpg
1944,Natural Choice Uncured Hard Salami Gluten Free,12,Quality natural choice uncured hard salami gluten free - fresh grocery product,5.31,https://via.placeholder.com/300x300?text=No+Image
1992,Beef (101445) Summer Sausage,12,Quality beef (101445) summer sausage - fresh grocery product,8.69,https://via.placeholder.com/300x300?text=No+Image
2005,Fresh Ground Turkey Breast,12,Fresh Extra Lean Ground Turkey Breast,11.69,https://via.placeholder.com/300x300?text=No+Image
2182,Angus Beef Hot Dogs,12,"Uncured angus beef hot dogs wrapped in a honey sweetened batter mini corn dogs, angus beef",11.46,https://via.placeholder.com/300x300?text=No+Image
2301,Beef Loin Porterhouse Steak,12,Beef loin porterhouse steak bone in,7.47,https://via.placeholder.com/300x300?text=No+Image
2462,Rainbow Trout Fillet,12,Scottish Loch Trout Fillets,13.45,https://images.openfoodfacts.org/images/products/406/145/979/3314/front_en.3.400.jpg
2496,Bockwurst,12,Premium bockwurst - high quality grocery product,12.1,https://images.openfoodfacts.org/images/products/401/014/202/6253/front_en.14.400.jpg
2503,Usda Prime Beef Top Sirloin Steak,12,Quality usda prime beef top sirloin steak - fresh grocery product,3.28,https://via.placeholder.com/300x300?text=No+Image
2659,Cod Fillet,12,"Cod fillet fish fingers, lightly fried",3.54,https://images.openfoodfacts.org/images/products/500/011/611/1947/front_en.32.400.jpg
2735,Pork Loin Back Ribs,12,Baby back pork loin ribs with sweet bbq sauce,6.56,https://via.placeholder.com/300x300?text=No+Image
2763,Uncured Hickory Smoked Bacon,12,"Hickory smoked uncured sunday bacon, hickory smoked",6.13,https://via.placeholder.com/300x300?text=No+Image
2821,Tuna Steaks,12,Tuna Steak with a little spring water,12.73,https://images.openfoodfacts.org/images/products/505/775/330/4041/front_en.21.400.jpg
2849,Ground Sirloin,12,British beef sirloin steak,7.52,https://images.openfoodfacts.org/images/products/000/002/060/8231/front_en.8.400.jpg
2858,Fully Cooked Bacon 15 Slices,12,Fully Cooked Black Forest 15 Salt Cured Bacon Slices,7.84,https://via.placeholder.com/300x300?text=No+Image
2883,Spicy Jalapeño Chicken Sausage,12,Spicy Jalapeño Chicken Sausage,2.2,https://images.openfoodfacts.org/images/products/000/000/028/2857/front_en.3.400.jpg
2885,Organic Sweet Basil And Roasted Garlic Smoked Sausage,12,Quality organic sweet basil and roasted garlic smoked sausage - fresh grocery product,10.15,https://via.placeholder.com/300x300?text=No+Image
2889,Cornish Game Hen,12,cornish game hen,5.41,https://images.openfoodfacts.org/images/products/409/910/000/5240/front_en.3.400.jpg
2960,Naturally Smoked Sliced Bacon,12,Naturally Hardwood Smoked Thick Cut Bacon,12.67,https://images.openfoodfacts.org/images/products/004/470/001/9900/front_en.6.400.jpg
3078,Chicken Kabob,12,Fresh St. Market Chicken Breast Kabob,13.37,https://images.openfoodfacts.org/images/products/020/943/851/0987/front_en.3.400.jpg
3161,Flake Style Imitation Crab,12,Flake style imitation crab,4.36,https://via.placeholder.com/300x300?text=No+Image
