product_id,product_name,description,price,image_url
6,Dry Nose Oil,Quality dry nose oil - fresh grocery product,7.0,https://via.placeholder.com/300x300?text=No+Image
13,Saline Nasal Mist,Arm & Hammer Simply Saline Nasal Mist,7.32,https://via.placeholder.com/300x300?text=No+Image
22,Fresh Breath Oral Rinse Mild Mint,Quality fresh breath oral rinse mild mint - fresh grocery product,7.37,https://via.placeholder.com/300x300?text=No+Image
24,Tri-Vi-Sol® Vitamins A-C-and D Supplement Drops for Infants,Quality tri-vi-sol® vitamins a-c-and d supplement drops for infants - fresh grocery product,6.71,https://via.placeholder.com/300x300?text=No+Image
27,Complete Spring Water Foaming Antibacterial Hand Wash,Quality complete spring water foaming antibacterial hand wash - fresh grocery product,2.16,https://via.placeholder.com/300x300?text=No+Image
42,Biotin 1000 mcg,Quality biotin 1000 mcg - fresh grocery product,10.85,https://via.placeholder.com/300x300?text=No+Image
51,Sa Extra Hold Mousse Hair Styling,Quality sa extra hold mousse hair styling - fresh grocery product,10.28,https://via.placeholder.com/300x300?text=No+Image
55,Lasting Color Shampoo,Quality lasting color shampoo - fresh grocery product,13.04,https://via.placeholder.com/300x300?text=No+Image
75,"Hemp Protein, Organic",Hemp Protein Powder,2.03,https://images.openfoodfacts.org/images/products/506/023/848/0048/front_en.17.400.jpg
88,Probiotics High Potency Capsules,Quality probiotics high potency capsules - fresh grocery product,13.88,https://via.placeholder.com/300x300?text=No+Image
91,Kind Prenatal Once Daily,Quality kind prenatal once daily - fresh grocery product,10.41,https://via.placeholder.com/300x300?text=No+Image
113,Infant's Blend Probiotic,Quality infant's blend probiotic - fresh grocery product,6.71,https://via.placeholder.com/300x300?text=No+Image
125,Herbal Armor DEET-Free Natural Insect Repellant,Quality herbal armor deet-free natural insect repellant - fresh grocery product,2.49,https://via.placeholder.com/300x300?text=No+Image
133,Purifying Daily Detox Scrub,Quality purifying daily detox scrub - fresh grocery product,2.21,https://via.placeholder.com/300x300?text=No+Image
146,Anti Diarrheal Caplets,Quality anti diarrheal caplets - fresh grocery product,10.15,https://via.placeholder.com/300x300?text=No+Image
151,Aromatherapaes Stress Reducing Lavender & Chamomile Spa Bath,Quality aromatherapaes stress reducing lavender & chamomile spa bath - fresh grocery product,1.09,https://via.placeholder.com/300x300?text=No+Image
152,"3 in 1 Soap for Every Man, Cucumber & Lemon","Quality 3 in 1 soap for every man, cucumber & lemon - fresh grocery product",11.24,https://via.placeholder.com/300x300?text=No+Image
159,"Calcium Adult Gummy Vitamins, Orange Cherry & Strawberry","Quality calcium adult gummy vitamins, orange cherry & strawberry - fresh grocery product",7.83,https://via.placeholder.com/300x300?text=No+Image
170,Single Herbs Ginkgo Leaf Dietary Supplement,Quality single herbs ginkgo leaf dietary supplement - fresh grocery product,1.66,https://via.placeholder.com/300x300?text=No+Image
174,Vanishing Acne Treatment Cream,Quality vanishing acne treatment cream - fresh grocery product,11.77,https://via.placeholder.com/300x300?text=No+Image
182,Acti-Fresh Body Shape Long Unscented To Go Panty Liners,Quality acti-fresh body shape long unscented to go panty liners - fresh grocery product,8.37,https://via.placeholder.com/300x300?text=No+Image
200,Radiant Pantiliners Regular Wrapped Unscented,Quality radiant pantiliners regular wrapped unscented - fresh grocery product,13.8,https://via.placeholder.com/300x300?text=No+Image
203,"Rescue Remedy, Spray",Rescue Remedy Spray 7 ML - Fleurs De Bach Original,7.18,https://via.placeholder.com/300x300?text=No+Image
214,Argan Oil of Morocco Renewing Weightless Healing Dry Oil Hair Oil,Quality argan oil of morocco renewing weightless healing dry oil hair oil - fresh grocery product,1.66,https://via.placeholder.com/300x300?text=No+Image
220,Tegaderm Waterproof Transparent Dressing,Quality tegaderm waterproof transparent dressing - fresh grocery product,3.86,https://via.placeholder.com/300x300?text=No+Image
229,EcoNet Recycled Bath Sponge,Quality econet recycled bath sponge - fresh grocery product,7.09,https://via.placeholder.com/300x300?text=No+Image
251,Extra Strength Melatonin Adult Gummies,Quality extra strength melatonin adult gummies - fresh grocery product,5.53,https://via.placeholder.com/300x300?text=No+Image
255,"Cold Remedy, Quick Dissolve Tablets, Cherry Flavor","Quality cold remedy, quick dissolve tablets, cherry flavor - fresh grocery product",7.9,https://via.placeholder.com/300x300?text=No+Image
272,Propolis Herbal Supplement,Quality propolis herbal supplement - fresh grocery product,8.81,https://via.placeholder.com/300x300?text=No+Image
280,Makeup Remover Cleansing Towelettes,Quality makeup remover cleansing towelettes - fresh grocery product,11.32,https://via.placeholder.com/300x300?text=No+Image
291,Mint Dental Floss,Dental Floss Mint,6.9,https://via.placeholder.com/300x300?text=No+Image
292,Fresh Multi-Purpose Contact Lens Solution,Quality fresh multi-purpose contact lens solution - fresh grocery product,5.15,https://via.placeholder.com/300x300?text=No+Image
295,Chewables Extra Strength Cherry Creme - 48 CT,Quality chewables extra strength cherry creme - 48 ct - fresh grocery product,6.65,https://via.placeholder.com/300x300?text=No+Image
296,For Men Odor Armor Body Wash,Quality for men odor armor body wash - fresh grocery product,10.78,https://via.placeholder.com/300x300?text=No+Image
301,"Biotin 10,000mcg Maximum Strength","Quality biotin 10,000mcg maximum strength - fresh grocery product",12.68,https://via.placeholder.com/300x300?text=No+Image
308,Advanced Haircare Color Vibrancy Nourishing Shampoo,Quality advanced haircare color vibrancy nourishing shampoo - fresh grocery product,9.31,https://via.placeholder.com/300x300?text=No+Image
314,Extra Whitening Multi-Benefit Fluoride Toothpaste,Quality extra whitening multi-benefit fluoride toothpaste - fresh grocery product,2.74,https://via.placeholder.com/300x300?text=No+Image
316,Revive Anti-Perspirant Deodorant,Quality revive anti-perspirant deodorant - fresh grocery product,9.71,https://via.placeholder.com/300x300?text=No+Image
320,"Glycerine Soap, Pure and Natural, Cucumber","Quality glycerine soap, pure and natural, cucumber - fresh grocery product",5.04,https://via.placeholder.com/300x300?text=No+Image
321,Echinacea Goldenseal Alcohol Free Extract,Quality echinacea goldenseal alcohol free extract - fresh grocery product,2.22,https://via.placeholder.com/300x300?text=No+Image
333,Basil Daly Bar Soap,Quality basil daly bar soap - fresh grocery product,13.75,https://via.placeholder.com/300x300?text=No+Image
337,"Soap, Pure-Castile, 18-in-1 Hemp, Lavender","Quality soap, pure-castile, 18-in-1 hemp, lavender - fresh grocery product",9.7,https://via.placeholder.com/300x300?text=No+Image
351,Go Fresh Nutrium Moisture Body Wash Blue Fig & Orange Blossom Scent,Quality go fresh nutrium moisture body wash blue fig & orange blossom scent - fresh grocery product,14.47,https://via.placeholder.com/300x300?text=No+Image
361,Day and Night Multi-Symptom and Severe Cold & Cough Pain Reliever/Fever Reducer,Quality day and night multi-symptom and severe cold & cough pain reliever/fever reducer - fresh grocery product,3.64,https://via.placeholder.com/300x300?text=No+Image
366,Vitamin C 1000 Mg Tropical Drink Mix Dietary Supplement,Quality vitamin c 1000 mg tropical drink mix dietary supplement - fresh grocery product,11.62,https://via.placeholder.com/300x300?text=No+Image
367,Ultimate Omega 1000 mg Lemon Soft Gels,Quality ultimate omega 1000 mg lemon soft gels - fresh grocery product,11.66,https://via.placeholder.com/300x300?text=No+Image
372,Moisture Rich Sweet Orange & Argan Conditioner,Quality moisture rich sweet orange & argan conditioner - fresh grocery product,3.26,https://via.placeholder.com/300x300?text=No+Image
376,Even & Bright Pink Lemon and Mandarin Orange Body Wash,Quality even & bright pink lemon and mandarin orange body wash - fresh grocery product,14.61,https://via.placeholder.com/300x300?text=No+Image
384,EverCurl Hydracharge Conditioner,Quality evercurl hydracharge conditioner - fresh grocery product,12.59,https://via.placeholder.com/300x300?text=No+Image
390,Super Enzymes,Super Enzymes,3.86,https://images.openfoodfacts.org/images/products/073/373/902/9638/front_en.4.400.jpg
393,Phoenix Anti-Perspirant & Deodorant Stick Twin Pack,Quality phoenix anti-perspirant & deodorant stick twin pack - fresh grocery product,10.54,https://via.placeholder.com/300x300?text=No+Image
394,Aquaphor Healing Ointment,Aquaphor Healing Ointment Advanced Therapy,8.27,https://images.openfoodfacts.org/images/products/007/214/000/4019/front_en.3.400.jpg
401,"Flat Floss, Antiplaque, Naturally Waxed, Spearmint","Quality flat floss, antiplaque, naturally waxed, spearmint - fresh grocery product",12.17,https://via.placeholder.com/300x300?text=No+Image
407,Almond Glow Almond Body Lotion/Massage Oil,Quality almond glow almond body lotion/massage oil - fresh grocery product,9.37,https://via.placeholder.com/300x300?text=No+Image
408,Pink Vitamin C 1000 Mg Pink Lemonade Drink Mix,Quality pink vitamin c 1000 mg pink lemonade drink mix - fresh grocery product,2.18,https://via.placeholder.com/300x300?text=No+Image
411,Super Plus Cardboard Applicator Unscented Tampons,Quality super plus cardboard applicator unscented tampons - fresh grocery product,14.54,https://via.placeholder.com/300x300?text=No+Image
412,Brazilian Keratin & Argan Oil Leave-In Conditioning & Styling Elixir,Quality brazilian keratin & argan oil leave-in conditioning & styling elixir - fresh grocery product,7.75,https://via.placeholder.com/300x300?text=No+Image
413,Dual Action Beta Immune and Anti-Oxidant Effervescent Citrus,Quality dual action beta immune and anti-oxidant effervescent citrus - fresh grocery product,2.26,https://via.placeholder.com/300x300?text=No+Image
441,Antioxidant Cranberry Body Wash,Quality antioxidant cranberry body wash - fresh grocery product,13.53,https://via.placeholder.com/300x300?text=No+Image
455,Ibuprofen Liquid Gels,Quality ibuprofen liquid gels - fresh grocery product,10.45,https://via.placeholder.com/300x300?text=No+Image
458,Total Advanced Floss Tip Medium Toothbrush,Quality total advanced floss tip medium toothbrush - fresh grocery product,2.52,https://via.placeholder.com/300x300?text=No+Image
461,Sore Throat Wild Cherry Lozenges,Quality sore throat wild cherry lozenges - fresh grocery product,9.6,https://via.placeholder.com/300x300?text=No+Image
462,Fiber 4g Gummy Dietary Supplement,Quality fiber 4g gummy dietary supplement - fresh grocery product,8.29,https://via.placeholder.com/300x300?text=No+Image
474,Lavender Body Wash,Lavender Body Wash,13.13,https://via.placeholder.com/300x300?text=No+Image
482,"Gentle Clean Foaming Face Cleanser, 6.7 fl oz Female Skin Care","Quality gentle clean foaming face cleanser, 6.7 fl oz female skin care - fresh grocery product",5.11,https://via.placeholder.com/300x300?text=No+Image
498,Daily Moisture Shampoo,Quality daily moisture shampoo - fresh grocery product,9.19,https://via.placeholder.com/300x300?text=No+Image
499,Aspirin 325 Mg,Top Care Aspirin 325 mg. 300 count,1.04,https://images.openfoodfacts.org/images/products/003/680/010/6154/front_en.3.400.jpg
511,Lecithin Granules Non-GMO,Non-Gmo Lecithin Naturally Occurring Phosphatidyl Choline & Other Phosphatides Essential Nutrient Granules,12.66,https://via.placeholder.com/300x300?text=No+Image
523,Biotin & Collagen Shampoo,Quality biotin & collagen shampoo - fresh grocery product,2.09,https://via.placeholder.com/300x300?text=No+Image
525,Good & Clean Gentle Acne Wash,Quality good & clean gentle acne wash - fresh grocery product,11.76,https://via.placeholder.com/300x300?text=No+Image
527,Invigorating Face Wash Men,Quality invigorating face wash men - fresh grocery product,2.6,https://via.placeholder.com/300x300?text=No+Image
529,Essentials Foaming Facial Cleanser,Quality essentials foaming facial cleanser - fresh grocery product,6.83,https://via.placeholder.com/300x300?text=No+Image
542,Medium to Firm Hold Hair Styling Foam,Quality medium to firm hold hair styling foam - fresh grocery product,11.58,https://via.placeholder.com/300x300?text=No+Image
547,1000 Roses Floral Toner for Sensitive Skin,Quality 1000 roses floral toner for sensitive skin - fresh grocery product,13.7,https://via.placeholder.com/300x300?text=No+Image
563,Pure Moringa Vegetable Powder,Organic pure moringa vegetable powder,13.18,https://images.openfoodfacts.org/images/products/085/046/000/5066/front_en.6.400.jpg
564,Embrace Sensitive Women's 5 Blade Disposable Razors,Quality embrace sensitive women's 5 blade disposable razors - fresh grocery product,4.85,https://via.placeholder.com/300x300?text=No+Image
572,Brown Bobby Pins,Quality brown bobby pins - fresh grocery product,1.36,https://via.placeholder.com/300x300?text=No+Image
577,Liqui-Gels Softgels Dye-Free Allergy,Quality liqui-gels softgels dye-free allergy - fresh grocery product,1.69,https://via.placeholder.com/300x300?text=No+Image
586,Geranium Daily Bar Soap,Quality geranium daily bar soap - fresh grocery product,8.48,https://via.placeholder.com/300x300?text=No+Image
596,Dailyfoods Vitamin D-3 2000 IU,Quality dailyfoods vitamin d-3 2000 iu - fresh grocery product,12.8,https://via.placeholder.com/300x300?text=No+Image
603,NasaFlo Neti Pot Sinus Relief with Premixed,Quality nasaflo neti pot sinus relief with premixed - fresh grocery product,11.77,https://via.placeholder.com/300x300?text=No+Image
613,"Infinity Always Infinity Size 2 Super Pads with Wings, Unscented, 16 ct Feminine Care","Quality infinity always infinity size 2 super pads with wings, unscented, 16 ct feminine care - fresh grocery product",2.98,https://via.placeholder.com/300x300?text=No+Image
620,Norwegian Salmon Oil Omega-3s EPA & DHA Dietary Supplement Soft Gels 1000 mg,Quality norwegian salmon oil omega-3s epa & dha dietary supplement soft gels 1000 mg - fresh grocery product,6.36,https://via.placeholder.com/300x300?text=No+Image
629,Probiotics Women 50 & Wiser Vegetarian Capsules,Quality probiotics women 50 & wiser vegetarian capsules - fresh grocery product,7.43,https://via.placeholder.com/300x300?text=No+Image
632,Satin Care Sensitive Skin Shave Gel,Quality satin care sensitive skin shave gel - fresh grocery product,4.77,https://via.placeholder.com/300x300?text=No+Image
645,"Prenatal One, Tablets","Quality prenatal one, tablets - fresh grocery product",6.51,https://via.placeholder.com/300x300?text=No+Image
654,Ultra Thin Super Long with Wings Pads,Quality ultra thin super long with wings pads - fresh grocery product,3.2,https://via.placeholder.com/300x300?text=No+Image
656,Biotin Super Strength 7500 mcg Tablets,Quality biotin super strength 7500 mcg tablets - fresh grocery product,4.81,https://via.placeholder.com/300x300?text=No+Image
680,Acne Dote Clean 'n Treat Towellettes,Quality acne dote clean 'n treat towellettes - fresh grocery product,14.93,https://via.placeholder.com/300x300?text=No+Image
686,Tea Tree + Sea Buckthorn Calming Shampoo,Quality tea tree + sea buckthorn calming shampoo - fresh grocery product,8.17,https://via.placeholder.com/300x300?text=No+Image
689,"Antibacterial, Pomegranate & Tangerine Hand Soap with Moisturizer","Quality antibacterial, pomegranate & tangerine hand soap with moisturizer - fresh grocery product",4.85,https://via.placeholder.com/300x300?text=No+Image
696,Tea Tree Replenishing Shampoo,Quality tea tree replenishing shampoo - fresh grocery product,4.21,https://via.placeholder.com/300x300?text=No+Image
698,Baby's Mineral Lotion Spf 50,Quality baby's mineral lotion spf 50 - fresh grocery product,6.36,https://via.placeholder.com/300x300?text=No+Image
704,Outlast Xtend Clean Lavender Invisible Solid,Quality outlast xtend clean lavender invisible solid - fresh grocery product,1.44,https://via.placeholder.com/300x300?text=No+Image
707,XyliWhite Platinum Mint Toothpaste Gel,Quality xyliwhite platinum mint toothpaste gel - fresh grocery product,10.29,https://via.placeholder.com/300x300?text=No+Image
708,Unscented Regular Sleek Tampons,Quality unscented regular sleek tampons - fresh grocery product,11.29,https://via.placeholder.com/300x300?text=No+Image
715,Vitamin C Formula 1000 mg Vegetarian Tablets,Quality vitamin c formula 1000 mg vegetarian tablets - fresh grocery product,14.75,https://via.placeholder.com/300x300?text=No+Image
716,Mouthwash Clean Mint Listerine® Zero™,Quality mouthwash clean mint listerine® zero™ - fresh grocery product,7.94,https://via.placeholder.com/300x300?text=No+Image
719,Scars Cream + SPF 30,Quality scars cream + spf 30 - fresh grocery product,12.91,https://via.placeholder.com/300x300?text=No+Image
730,Restorative Biotin Conditioner,Quality restorative biotin conditioner - fresh grocery product,11.41,https://via.placeholder.com/300x300?text=No+Image
746,Honeydew Hawaiian Shampoo,Quality honeydew hawaiian shampoo - fresh grocery product,12.48,https://via.placeholder.com/300x300?text=No+Image
754,Hydro Silk Women's Sensitive Skin Refill Blades,Quality hydro silk women's sensitive skin refill blades - fresh grocery product,8.51,https://via.placeholder.com/300x300?text=No+Image
759,Pain Reliever and Fever Reducer Cherry Infant Drops,Quality pain reliever and fever reducer cherry infant drops - fresh grocery product,5.46,https://via.placeholder.com/300x300?text=No+Image
770,Preference Fade-Defying Color + Shine System 9.5NB Lightest Natural Blonde,Quality preference fade-defying color + shine system 9.5nb lightest natural blonde - fresh grocery product,14.88,https://via.placeholder.com/300x300?text=No+Image
783,Mega Mag,Quality mega mag - fresh grocery product,11.44,https://via.placeholder.com/300x300?text=No+Image
787,Coconut Lime Lip Balm,Quality coconut lime lip balm - fresh grocery product,2.21,https://via.placeholder.com/300x300?text=No+Image
789,Ultimate Absorbency Regular Length,Quality ultimate absorbency regular length - fresh grocery product,2.28,https://via.placeholder.com/300x300?text=No+Image
795,"Organic Fuel, High Protein Milk Shake, Vanilla","Organic valley, organic fuel, high protein milk shake, vanilla",13.95,https://via.placeholder.com/300x300?text=No+Image
801,Advanced Care Skin Renew Anti-Perspirant Deodorant,Quality advanced care skin renew anti-perspirant deodorant - fresh grocery product,13.39,https://via.placeholder.com/300x300?text=No+Image
805,Vitamin D3 1000 I.U Vegetable Capsules,Quality vitamin d3 1000 i.u vegetable capsules - fresh grocery product,13.23,https://via.placeholder.com/300x300?text=No+Image
819,Totality Multi-Symptom Relief,Quality totality multi-symptom relief - fresh grocery product,3.33,https://via.placeholder.com/300x300?text=No+Image
821,Cranberry Urinary Tract Health,Cranberry supports urinary tract health premium blend,14.28,https://images.openfoodfacts.org/images/products/003/367/415/1341/front_en.3.400.jpg
823,Refreshing Ocean Breeze Body Wash,Quality refreshing ocean breeze body wash - fresh grocery product,8.63,https://via.placeholder.com/300x300?text=No+Image
825,Cream Cleanser for Normal to Dry Skin,Quality cream cleanser for normal to dry skin - fresh grocery product,7.06,https://via.placeholder.com/300x300?text=No+Image
832,High Protein Chocolate Light Milk Shake,Quality high protein chocolate light milk shake - fresh grocery product,11.61,https://via.placeholder.com/300x300?text=No+Image
835,Lemon Verbena Bar Soap,Lemon Verbena Soap Bar,10.38,https://via.placeholder.com/300x300?text=No+Image
845,NyQuil Severe Cold & Flu,Nyquil severe Honey cold & flu,1.42,https://via.placeholder.com/300x300?text=No+Image
861,Every Woman Multivitamin,Every Woman's One Daily Multivitamin 40+,12.64,https://via.placeholder.com/300x300?text=No+Image
867,No Wax Floss Classic 490,Quality no wax floss classic 490 - fresh grocery product,13.91,https://via.placeholder.com/300x300?text=No+Image
868,Cleanse & Replenish 2-in-1 Shampoo,Quality cleanse & replenish 2-in-1 shampoo - fresh grocery product,9.65,https://via.placeholder.com/300x300?text=No+Image
871,Rose & Apricot Hair Milk,Quality rose & apricot hair milk - fresh grocery product,14.68,https://via.placeholder.com/300x300?text=No+Image
876,Vitamin B6 100 mg,Vitamin B-Pyridoxine 100 mg,12.46,https://images.openfoodfacts.org/images/products/083/500/300/3501/front_en.4.400.jpg
878,Moisturizing Lavender Body Wash,Quality moisturizing lavender body wash - fresh grocery product,8.34,https://via.placeholder.com/300x300?text=No+Image
888,Clean Freak Refreshing Dry Shampoo,Quality clean freak refreshing dry shampoo - fresh grocery product,4.19,https://via.placeholder.com/300x300?text=No+Image
893,"Vitamin E Oil 45,000 IU","Quality vitamin e oil 45,000 iu - fresh grocery product",11.33,https://via.placeholder.com/300x300?text=No+Image
896,Children's Bubblegum Flavor Suspension,Quality children's bubblegum flavor suspension - fresh grocery product,9.14,https://via.placeholder.com/300x300?text=No+Image
897,Pearl Active Duopack Tampons,Quality pearl active duopack tampons - fresh grocery product,8.58,https://via.placeholder.com/300x300?text=No+Image
905,Fish Oil with Vitamin D 1000mg,Quality fish oil with vitamin d 1000mg - fresh grocery product,2.88,https://via.placeholder.com/300x300?text=No+Image
906,Chamomilla 30 C,Quality chamomilla 30 c - fresh grocery product,11.64,https://via.placeholder.com/300x300?text=No+Image
909,Calcium Magnesium Citrate Plus Vitamin D3 Natural Mixed Berry Flavor,Quality calcium magnesium citrate plus vitamin d3 natural mixed berry flavor - fresh grocery product,13.92,https://via.placeholder.com/300x300?text=No+Image
914,"Cold & Cough Formula, Effervescent Tablets, Citrus","Quality cold & cough formula, effervescent tablets, citrus - fresh grocery product",12.0,https://via.placeholder.com/300x300?text=No+Image
930,ULTRACLEAN™ Cool Mint ULTRACLEAN™,Quality ultraclean™ cool mint ultraclean™ - fresh grocery product,6.76,https://via.placeholder.com/300x300?text=No+Image
931,Lash Discovery Waterproof Mascara - Very Black,Quality lash discovery waterproof mascara - very black - fresh grocery product,7.41,https://via.placeholder.com/300x300?text=No+Image
