product_id,product_name,description,price,image_url
9,Light Strawberry Blueberry Yogurt,"Light fat free yogurt, strawberry, blueberry patch, harvest peach",4.62,https://via.placeholder.com/300x300?text=No+Image
98,2% Yellow American Cheese,Pre-sliced yellow american cheese,1.54,https://images.openfoodfacts.org/images/products/004/242/150/0011/front_en.11.400.jpg
117,Petit Suisse Fruit,Spécialité laitière sucrée à la framboise,8.51,https://images.openfoodfacts.org/images/products/302/329/003/0547/front_fr.108.400.jpg
121,Sharp Cheddar,Seriously Sharp Cheddar Cheese,5.07,https://images.openfoodfacts.org/images/products/007/835/470/8439/front_en.12.400.jpg
127,Marscapone,Italian Marscapone,13.92,https://images.openfoodfacts.org/images/products/406/145/932/4860/front_en.4.400.jpg
132,Yogurt Strawberry Pomegranate,Smooth fermented coconut milk dessert with strawberry and pomegranate compote,7.3,https://images.openfoodfacts.org/images/products/402/550/027/4801/front_en.14.400.jpg
137,Very Vanilla Soymilk,"Very Vanilla Soymilk, Single Serve",8.97,https://images.openfoodfacts.org/images/products/002/529/300/1398/front_en.28.400.jpg
169,Extra Sharp Cheddar Cheese,Extra sharp cheddar cheese loaf,8.24,https://images.openfoodfacts.org/images/products/007/283/000/5555/front_en.5.400.jpg
195,Grade A Pasteurized 2% Milkfat Lowfat Cottage Cheese with Pineapple,Quality grade a pasteurized 2% milkfat lowfat cottage cheese with pineapple - fresh grocery product,7.73,https://via.placeholder.com/300x300?text=No+Image
208,Vanilla Almond Cashew Almondmilk Cashewmilk Blend,Quality vanilla almond cashew almondmilk cashewmilk blend - fresh grocery product,2.42,https://via.placeholder.com/300x300?text=No+Image
217,"String Cheese, Mozzarella","String, low moisture part skim mozzarella cheese",2.73,https://via.placeholder.com/300x300?text=No+Image
226,Shaved Parmesan Cheese,Freshly Shaved Parmesan Cheese,13.46,https://images.openfoodfacts.org/images/products/003/114/235/8995/front_en.6.400.jpg
264,Non-Fat Blueberry on the Bottom Greek Yogurt,Quality non-fat blueberry on the bottom greek yogurt - fresh grocery product,5.43,https://via.placeholder.com/300x300?text=No+Image
307,Precious Mozzarella Cheese,"Galbani, precious, fresh mozzarella cheese",10.63,https://via.placeholder.com/300x300?text=No+Image
329,Organic Whole Grassmilk Milk,Grassmilk Organic Whole Milk,9.05,https://images.openfoodfacts.org/images/products/009/396/600/9989/front_en.27.400.jpg
339,Creamline Yogurt Wild Blueberry,"Maple hill creamery, creamline yogurt, wild blueberry",6.97,https://via.placeholder.com/300x300?text=No+Image
352,Colby Jack & Mild Cheddar Combo Pack,Quality colby jack & mild cheddar combo pack - fresh grocery product,7.93,https://via.placeholder.com/300x300?text=No+Image
400,Grass-Fed Yogurt Blueberry Cardamom,"Dreaming Cow, Grass-Fed Cream Top Yogurt, Blueberry Cardamom",14.76,https://via.placeholder.com/300x300?text=No+Image
419,Light & Fit Strawberry Cheesecake Greek Nonfat Yogurt,Dannon light & fit greek nonfat yogurt strawberry cheesecake,14.45,https://images.openfoodfacts.org/images/products/003/663/203/7534/front_en.13.400.jpg
421,Garlic & Herb Fresh Goat Cheese,"Joan of arc, fresh goat cheese, garlic herb",1.36,https://via.placeholder.com/300x300?text=No+Image
432,Vanilla Almond Breeze Almond Milk,Almond Breeze Almondmilk Unsweetened Vanilla Chilled,13.37,https://images.openfoodfacts.org/images/products/004/157/005/6189/front_en.42.400.jpg
446,Blueberry Pomegranate Acaí Cultured Goat Milk Kefir,Quality blueberry pomegranate acaí cultured goat milk kefir - fresh grocery product,8.73,https://via.placeholder.com/300x300?text=No+Image
459,Honey Vanilla Greek Yogurt,Honey Vanilla,1.11,https://images.openfoodfacts.org/images/products/007/835/557/0103/front_en.23.400.jpg
469,Whipping Cream,Organic Pasture-Raised Heavy Whipping Cream,14.9,https://images.openfoodfacts.org/images/products/009/396/600/0283/front_en.30.400.jpg
477,Naturally Aged Cheddar Cheese Block Hot Habanero,Quality naturally aged cheddar cheese block hot habanero - fresh grocery product,2.52,https://via.placeholder.com/300x300?text=No+Image
484,Plain Greek Goat Yogurt,Quality plain greek goat yogurt - fresh grocery product,6.71,https://via.placeholder.com/300x300?text=No+Image
