product_id,product_name,description,price,image_url
17,Rendered Duck Fat,"Fabrique Delices, Rendered Duck Fat",2.75,https://via.placeholder.com/300x300?text=No+Image
23,Organic Turkey Burgers,Organic Turkey Burgers,6.96,https://images.openfoodfacts.org/images/products/002/531/756/5004/front_en.12.400.jpg
35,Italian Herb Porcini Mushrooms Chicken Sausage,Quality italian herb porcini mushrooms chicken sausage - fresh grocery product,5.78,https://via.placeholder.com/300x300?text=No+Image
40,Beef Hot Links Beef Smoked Sausage With Chile Peppers,Quality beef hot links beef smoked sausage with chile peppers - fresh grocery product,6.96,https://via.placeholder.com/300x300?text=No+Image
84,Lamb Shank,Slow Cooked Lamb shank In Mint Gravy,7.66,https://images.openfoodfacts.org/images/products/505/754/577/7435/front_en.12.400.jpg
175,T Bone Steak,Pork Shoulder Steaks,14.2,https://images.openfoodfacts.org/images/products/000/000/045/6432/front_en.22.400.jpg
194,Lamb Rib Chops,Grass Fed Bone-In Lamb Rib Chops,13.68,https://images.openfoodfacts.org/images/products/028/143/171/6597/front_en.3.400.jpg
231,Low Sodium Turkey,"Diestel turkey ranch, low sodium pre-sliced turkey breast, oven roasted",10.01,https://via.placeholder.com/300x300?text=No+Image
561,Smoke Roasted Wild Sockeye Asian Sesame Salmon,Quality smoke roasted wild sockeye asian sesame salmon - fresh grocery product,3.91,https://via.placeholder.com/300x300?text=No+Image
665,Imitation Crabmeat,Imitation Crabmeat,3.9,https://images.openfoodfacts.org/images/products/083/644/300/1508/front_fr.9.400.jpg
692,Skirt Steak,Beef Skirt Steak,14.28,https://via.placeholder.com/300x300?text=No+Image
782,"85% Lean, 15% Fat Ground Turkey (013021)","Quality 85% lean, 15% fat ground turkey (013021) - fresh grocery product",13.34,https://via.placeholder.com/300x300?text=No+Image
844,Polska Kielbasa,Beef Polska Kielbasa,12.04,https://images.openfoodfacts.org/images/products/004/450/033/9048/front_en.11.400.jpg
907,Premium Sliced Bacon,Premium Sliced Bacon,9.23,https://images.openfoodfacts.org/images/products/409/910/010/5636/front_en.10.400.jpg
941,Smoked Atlantic Nova Salmon,Lasc co smoked atlantic nova salmon,4.07,https://images.openfoodfacts.org/images/products/007/284/001/8361/front_en.6.400.jpg
995,Sausage Smoked Sweet German Brand,Quality sausage smoked sweet german brand - fresh grocery product,14.86,https://via.placeholder.com/300x300?text=No+Image
1062,Fully Cooked Turkey Sausage Links,"Wellshire, fully cooked turkey maple sausage skinless links",12.47,https://via.placeholder.com/300x300?text=No+Image
1117,Turkey Bacon,Turkey Rashers,11.46,https://images.openfoodfacts.org/images/products/500/034/200/0992/front_en.35.400.jpg
1138,Pork Tenderloin,Smoked Pork Tenderloin,2.21,https://images.openfoodfacts.org/images/products/594/149/600/6808/front_ro.6.400.jpg
1153,Coho Salmon Fillet,"Simply balanced, alaskan coho salmon fillets",12.23,https://via.placeholder.com/300x300?text=No+Image
1253,93% Lean Ground Beef,Organic Grass-Fed Ground Beef 93% Lean,13.92,https://images.openfoodfacts.org/images/products/068/113/128/8514/front_en.3.400.jpg
1593,Scotch Reserve Scottish Smoked Salmon,All Natural Scottish Smoked Salmon,13.02,https://via.placeholder.com/300x300?text=No+Image
1932,Soy Chorizo Vegetarian,Soy chorizo,4.37,https://images.openfoodfacts.org/images/products/000/000/092/4634/front_en.16.400.jpg
1938,Beef Stew Meat,Boeuf bourguignon & ses pommes de terre,3.31,https://images.openfoodfacts.org/images/products/307/150/216/1336/front_en.85.400.jpg
1944,Natural Choice Uncured Hard Salami Gluten Free,Quality natural choice uncured hard salami gluten free - fresh grocery product,9.91,https://via.placeholder.com/300x300?text=No+Image
1992,Beef (101445) Summer Sausage,Quality beef (101445) summer sausage - fresh grocery product,3.24,https://via.placeholder.com/300x300?text=No+Image
2005,Fresh Ground Turkey Breast,Fresh Extra Lean Ground Turkey Breast,3.99,https://via.placeholder.com/300x300?text=No+Image
2182,Angus Beef Hot Dogs,"Uncured angus beef hot dogs wrapped in a honey sweetened batter mini corn dogs, angus beef",10.29,https://via.placeholder.com/300x300?text=No+Image
2301,Beef Loin Porterhouse Steak,Beef loin porterhouse steak bone in,5.52,https://via.placeholder.com/300x300?text=No+Image
2462,Rainbow Trout Fillet,Scottish Loch Trout Fillets,6.89,https://images.openfoodfacts.org/images/products/406/145/979/3314/front_en.3.400.jpg
2496,Bockwurst,Premium bockwurst - high quality grocery product,5.19,https://images.openfoodfacts.org/images/products/401/014/202/6253/front_en.14.400.jpg
2503,Usda Prime Beef Top Sirloin Steak,Quality usda prime beef top sirloin steak - fresh grocery product,4.86,https://via.placeholder.com/300x300?text=No+Image
2659,Cod Fillet,"Cod fillet fish fingers, lightly fried",2.34,https://images.openfoodfacts.org/images/products/500/011/611/1947/front_en.32.400.jpg
2735,Pork Loin Back Ribs,Baby back pork loin ribs with sweet bbq sauce,8.4,https://via.placeholder.com/300x300?text=No+Image
2763,Uncured Hickory Smoked Bacon,"Hickory smoked uncured sunday bacon, hickory smoked",9.83,https://via.placeholder.com/300x300?text=No+Image
2821,Tuna Steaks,Tuna Steak with a little spring water,13.46,https://images.openfoodfacts.org/images/products/505/775/330/4041/front_en.21.400.jpg
2849,Ground Sirloin,British beef sirloin steak,2.78,https://images.openfoodfacts.org/images/products/000/002/060/8231/front_en.8.400.jpg
2858,Fully Cooked Bacon 15 Slices,Fully Cooked Black Forest 15 Salt Cured Bacon Slices,12.11,https://via.placeholder.com/300x300?text=No+Image
2883,Spicy Jalapeño Chicken Sausage,Spicy Jalapeño Chicken Sausage,12.61,https://images.openfoodfacts.org/images/products/000/000/028/2857/front_en.3.400.jpg
2885,Organic Sweet Basil And Roasted Garlic Smoked Sausage,Quality organic sweet basil and roasted garlic smoked sausage - fresh grocery product,9.69,https://via.placeholder.com/300x300?text=No+Image
2889,Cornish Game Hen,cornish game hen,7.14,https://images.openfoodfacts.org/images/products/409/910/000/5240/front_en.3.400.jpg
2960,Naturally Smoked Sliced Bacon,Naturally Hardwood Smoked Thick Cut Bacon,12.04,https://images.openfoodfacts.org/images/products/004/470/001/9900/front_en.6.400.jpg
3078,Chicken Kabob,Fresh St. Market Chicken Breast Kabob,10.02,https://images.openfoodfacts.org/images/products/020/943/851/0987/front_en.3.400.jpg
3161,Flake Style Imitation Crab,Flake style imitation crab,7.16,https://via.placeholder.com/300x300?text=No+Image
3192,Lean Ground Beef,Lean beef steak mince 5% fat,12.83,https://images.openfoodfacts.org/images/products/501/837/492/8993/front_en.39.400.jpg
3293,Seasoned & Cooked Pulled White Meat Chicken with Jack Daniel's Barbeque Sauce,Quality seasoned & cooked pulled white meat chicken with jack daniel's barbeque sauce - fresh grocery product,13.98,https://via.placeholder.com/300x300?text=No+Image
3439,"Thick Sliced Canadian, Bacon Natural Hickory Smoked","Quality thick sliced canadian, bacon natural hickory smoked - fresh grocery product",14.79,https://via.placeholder.com/300x300?text=No+Image
3501,Andouille Smoked Pork Sausage,"Cajun Style Andouille Smoked Sausage, made with pork",7.1,https://images.openfoodfacts.org/images/products/076/401/445/8058/front_en.4.400.jpg
3529,Fully Cooked Original Bacon,"Original fully cooked bacon, original",2.41,https://images.openfoodfacts.org/images/products/003/760/084/2969/front_en.13.400.jpg
3541,Nova Smoked Atlantic Salmon,Lasc co smoked atlantic nova salmon,3.45,https://images.openfoodfacts.org/images/products/007/284/001/8361/front_en.6.400.jpg
3626,Hickory Smoked Classic Cut Bacon,Hickory smoked classic cut bacon,6.05,https://images.openfoodfacts.org/images/products/007/024/712/3046/front_en.3.400.jpg
