product_id,product_name,description,price,image_url
28,Wheat Chex Cereal,Wheat Chex Cereal,8.72,https://images.openfoodfacts.org/images/products/001/600/027/5492/front_en.15.400.jpg
34,Peanut Butter Cereal,Peanut Butter Oat Bars,13.14,https://images.openfoodfacts.org/images/products/506/048/284/0766/front_en.26.400.jpg
68,"Pancake Mix, Buttermilk",Power cakes flapjack & waffle mix buttermilk,2.76,https://images.openfoodfacts.org/images/products/070/559/901/1627/front_en.66.400.jpg
90,Smorz Cereal,"S'Mores Flavored Jumbo Snax Cereal, S'Mores",3.84,https://via.placeholder.com/300x300?text=No+Image
211,Gluten Free Organic Cereal Coconut Maple Vanilla,Quality gluten free organic cereal coconut maple vanilla - fresh grocery product,4.73,https://via.placeholder.com/300x300?text=No+Image
216,"Gluten Free Oatmeal, Variety Pack","Gluten Free Instant Oatmeal Variety Pack - Spiced Apple & Flax, Homestyle, Brown Sugar Maple",10.58,https://images.openfoodfacts.org/images/products/005/844/945/0634/front_en.4.400.jpg
222,Honey Nut Oatmeal Squares,Quaker honey nut oatmeal squares cereal,3.33,https://images.openfoodfacts.org/images/products/003/000/031/3282/front_en.4.400.jpg
238,Alpha-Bits Multigrain Cereal,Quality alpha-bits multigrain cereal - fresh grocery product,13.03,https://via.placeholder.com/300x300?text=No+Image
252,"Waffles, Red Berry","Nature's path, flax plus, organic waffles, red berry",4.77,https://via.placeholder.com/300x300?text=No+Image
288,Original Sprouted Grains Protein & Fiber Hot Oatmeal,"Thinkthin, original sprouted grains protein & fiber hot oatmeal",3.0,https://via.placeholder.com/300x300?text=No+Image
340,Eco-Pac Kamut Puffs Cereal,Quality eco-pac kamut puffs cereal - fresh grocery product,9.85,https://via.placeholder.com/300x300?text=No+Image
365,Cheerios Cereal,Cheerios Multigrain,13.99,https://images.openfoodfacts.org/images/products/761/328/719/5210/front_en.3.400.jpg
438,Special K Vanilla Cappuccino Protein Breakfast Shakes,Quality special k vanilla cappuccino protein breakfast shakes - fresh grocery product,11.57,https://via.placeholder.com/300x300?text=No+Image
457,Whole Wheat Fig Bar,Stone Ground Whole Wheat Fig Bar,12.39,https://images.openfoodfacts.org/images/products/004/749/511/7806/front_en.48.400.jpg
510,Protein Blend Honey Oats & Seeds Cereal,Quality protein blend honey oats & seeds cereal - fresh grocery product,10.06,https://via.placeholder.com/300x300?text=No+Image
550,"Granola, Veritas, Organic","18 rabbits, organic walnuts, flax, and cacao nibs veritas granola",4.89,https://via.placeholder.com/300x300?text=No+Image
565,Light and Fluffy  Blueberry Pancake Mix,Quality light and fluffy  blueberry pancake mix - fresh grocery product,8.5,https://via.placeholder.com/300x300?text=No+Image
588,Special K Original Cereal,Plain bagels,10.78,https://images.openfoodfacts.org/images/products/502/036/401/0113/front_en.66.400.jpg
637,Multigrain Peanut Butter Cereal,"Tasteeos, Multigrain Peanut Butter, Sweetened Toasted Multigrain Cereal",14.59,https://via.placeholder.com/300x300?text=No+Image
661,Sweet Lemon Rain Dance Bar,Quality sweet lemon rain dance bar - fresh grocery product,1.56,https://via.placeholder.com/300x300?text=No+Image
691,Organic Promise Strawberry Fields Cereal,Quality organic promise strawberry fields cereal - fresh grocery product,10.93,https://via.placeholder.com/300x300?text=No+Image
697,Quick Cooking Steel Cut Oats,Steel Cut Quick Cooking Oatmeal With Flax Seeds Original,6.79,https://images.openfoodfacts.org/images/products/004/240/001/5932/front_en.13.400.jpg
745,Complete Funfetti Buttermilk Pancake & Waffle Mix,Quality complete funfetti buttermilk pancake & waffle mix - fresh grocery product,12.19,https://via.placeholder.com/300x300?text=No+Image
812,Healthy Grains Oats & Honey Clusters with Toasted Coconut Gluten Free,Quality healthy grains oats & honey clusters with toasted coconut gluten free - fresh grocery product,9.61,https://via.placeholder.com/300x300?text=No+Image
853,Crunchy Granola Bars Variety Pack,Granola bars variety pack,2.29,https://images.openfoodfacts.org/images/products/001/600/041/1265/front_en.32.400.jpg
910,Nutri-Grain Harvest Hearty Breakfast Bars Country Strawberry,Quality nutri-grain harvest hearty breakfast bars country strawberry - fresh grocery product,14.11,https://via.placeholder.com/300x300?text=No+Image
978,Mallow Oats Cereals,Mallow oats sweetened whole grain oat cereal with marshmallow pieces,1.04,https://via.placeholder.com/300x300?text=No+Image
994,Shake n Pour Buttermilk Pancake Mix,Bisquick Shake 'N Pour Buttermilk Pancake Mix,7.72,https://images.openfoodfacts.org/images/products/001/600/019/4281/front_en.4.400.jpg
1049,Special K Protein Chewy Granola Bars Almond Honey Oat,Quality special k protein chewy granola bars almond honey oat - fresh grocery product,8.21,https://via.placeholder.com/300x300?text=No+Image
1087,Sunrise Crunchy Cinnamon Cereal,Sunrise Crunchy Cinnamon Cereal,11.05,https://images.openfoodfacts.org/images/products/005/844/977/2071/front_en.6.400.jpg
1245,All-Natural Irish Style Oatmeal,Quality all-natural irish style oatmeal - fresh grocery product,10.17,https://via.placeholder.com/300x300?text=No+Image
1257,Organic Amaranth Flakes,Organic amaranth flakes,5.05,https://images.openfoodfacts.org/images/products/007/433/337/4923/front_en.16.400.jpg
1301,"Cereal, Panda Puffs, Peanut Butter",Panda Puffs Peanut Butter Cereal,14.84,https://images.openfoodfacts.org/images/products/005/844/986/0044/front_en.16.400.jpg
1306,Raisin Bran Whole Grain Wheat & Bran Cereal,Raisin Bran Whole Grain Wheat & Bran Cereal,11.52,https://images.openfoodfacts.org/images/products/000/000/012/7288/front_en.4.400.jpg
1333,90 Calorie Chewy Bars Chocolate Peanut Butter,Fiber One 90 Calorie Chocolate Peanut Butter Chewy Bar,9.61,https://images.openfoodfacts.org/images/products/001/600/050/7340/front_en.5.400.jpg
1422,Apple Quinoa Cinnamon Oatmeal Fruit Squeeze,"Apple quinoa cinnamon oatmeal fruit squeeze, apple quinoa cinnamon",8.22,https://via.placeholder.com/300x300?text=No+Image
1441,Quinoa Cereal Honey Almond,"Honey almond super grains whole grain oats, barley, rye, flax & quinoa instant oatmeal, honey almond",8.45,https://via.placeholder.com/300x300?text=No+Image
1451,Oops! All Berries Cereal,Cap'n Crunch's Oops! All Berries Sweetened Corn & Oat Cereal 11.5 Ounce Box,1.37,https://images.openfoodfacts.org/images/products/003/000/031/1684/front_en.8.400.jpg
1464,Special k Protein Cereal,Protein Bagels,12.56,https://images.openfoodfacts.org/images/products/501/004/400/7588/front_en.57.400.jpg
1485,Pop-Tarts Frosted Strawberry Toaster Pastries,Strawberry and Apple Fruit Filling (34%) in a Frosted Pastry.,7.78,https://images.openfoodfacts.org/images/products/505/932/000/0011/front_en.69.400.jpg
1508,Simply Delicious Gluten-Free Blissfully Berry Cereal,Quality simply delicious gluten-free blissfully berry cereal - fresh grocery product,11.73,https://via.placeholder.com/300x300?text=No+Image
1514,Cracklin' Oat Bran Cereal,Cracklin' Oat Bran,2.96,https://images.openfoodfacts.org/images/products/003/800/019/8786/front_en.4.400.jpg
1521,10 Grams Protein Cranberry Almond Instant Oatmeal,Quality 10 grams protein cranberry almond instant oatmeal - fresh grocery product,13.15,https://via.placeholder.com/300x300?text=No+Image
1551,Nutri Grain Apple Cinnamon Harvest Bars,Quality nutri grain apple cinnamon harvest bars - fresh grocery product,12.3,https://via.placeholder.com/300x300?text=No+Image
1578,Apple Jacks Cereal,Mini Apple Jacks Cereal,8.05,https://images.openfoodfacts.org/images/products/003/800/021/9856/front_en.15.400.jpg
1583,Complete Original Pancake & Waffle Mix,Original complete pancake and waffle mix imp,3.5,https://images.openfoodfacts.org/images/products/003/000/065/0707/front_en.22.400.jpg
1616,Simply Granola,Simply Granola,8.79,https://images.openfoodfacts.org/images/products/501/047/734/7312/front_en.22.400.jpg
1633,"Pancake & Waffle Mix, Almond Flour",Pancake & Waffle Almond Flour Mix,13.62,https://images.openfoodfacts.org/images/products/085/606/900/5056/front_en.17.400.jpg
1728,Organic Whole Wheat Stoneground Flakes Cereal,Quality organic whole wheat stoneground flakes cereal - fresh grocery product,14.22,https://via.placeholder.com/300x300?text=No+Image
1783,Organic French Vanilla Almond Granola,Organic French Vanilla Almond Granola,7.94,https://images.openfoodfacts.org/images/products/002/190/813/3126/front_en.8.400.jpg
1982,Steel Cut Quick Cook Oven Toasted Oats,Quality steel cut quick cook oven toasted oats - fresh grocery product,14.98,https://via.placeholder.com/300x300?text=No+Image
2051,Sunrise Crunchy Honey Cereal,Sunrise Crunchy Honey Organic Cereal,2.06,https://images.openfoodfacts.org/images/products/005/844/977/2057/front_en.5.400.jpg
2077,Light Frosted Amazon Flakes,Quality light frosted amazon flakes - fresh grocery product,7.35,https://via.placeholder.com/300x300?text=No+Image
2137,Granola Low Fat with Raisins,"Whole oats, whole grain wheat, almonds with raisins low fat granola multi-grain cereal, raisins",2.28,https://images.openfoodfacts.org/images/products/003/800/048/2427/front_en.11.400.jpg
2172,Oat Revolution! Thick & Hearty Apples & Cinnamon Instant Oatmeal,Quality oat revolution! thick & hearty apples & cinnamon instant oatmeal - fresh grocery product,11.02,https://via.placeholder.com/300x300?text=No+Image
2208,Granola With Raisins,"Almond, Apple & Raisin Granola",9.27,https://images.openfoodfacts.org/images/products/506/048/284/1510/front_en.29.400.jpg
2289,Quick 5-Minute Grits,Quaker Grits Quick 5-Minute,8.13,https://images.openfoodfacts.org/images/products/003/000/004/1703/front_en.34.400.jpg
2367,Variety Pack Instant Oatmeal,Instant Oatmeal fruit and cream variety pack,4.7,https://images.openfoodfacts.org/images/products/003/000/056/8286/front_en.15.400.jpg
2449,"Tri Fun Pack Fruit Loops, Cocoa Krispies; Apple Jacks","Quality tri fun pack fruit loops, cocoa krispies; apple jacks - fresh grocery product",5.22,https://via.placeholder.com/300x300?text=No+Image
2476,Gluten Free Apple Cinnamon Toaster Pastry,Quality gluten free apple cinnamon toaster pastry - fresh grocery product,12.86,https://via.placeholder.com/300x300?text=No+Image
2519,Rice Krispies Cereal,Rice Krispies,13.39,https://images.openfoodfacts.org/images/products/505/931/902/9702/front_en.3.400.jpg
2543,Crispy Rice Cereal,Crispy Rice Toasted Rice Cereal,12.62,https://images.openfoodfacts.org/images/products/406/146/234/4862/front_en.3.400.jpg
2562,Quick & Easy Steel Cut Irish Oatmeal,Quick & Easy Steel Cut Irish Oatmeal,13.8,https://images.openfoodfacts.org/images/products/007/246/300/0354/front_en.5.400.jpg
2634,Cereal Frosted Flakes Chocolate Choco Zucaritas,Quality cereal frosted flakes chocolate choco zucaritas - fresh grocery product,12.98,https://via.placeholder.com/300x300?text=No+Image
2652,Chocolate Blend Granola,Chocolate Forest Blend Granola,2.54,https://via.placeholder.com/300x300?text=No+Image
2779,Oat Revolution! Maple & Brown Sugar Steel Cut Oatmeal Pouches,Quality oat revolution! maple & brown sugar steel cut oatmeal pouches - fresh grocery product,11.99,https://via.placeholder.com/300x300?text=No+Image
2796,American Blend,Premium Coffee Beverage,7.52,https://images.openfoodfacts.org/images/products/001/200/004/1396/front_en.7.400.jpg
2806,Toasted Artisan Mix Granola,"La Brea Bakery Granola Toasted, Original Recipe, Artisan Mix",7.77,https://via.placeholder.com/300x300?text=No+Image
2815,Special K Protein Greek Yogurt And Fruit Bar 4.76oz,Quality special k protein greek yogurt and fruit bar 4.76oz - fresh grocery product,1.79,https://via.placeholder.com/300x300?text=No+Image
2832,Organic Quinoa Hot Cereal Flakes,Quality organic quinoa hot cereal flakes - fresh grocery product,4.25,https://via.placeholder.com/300x300?text=No+Image
3107,Fiber One Oat & Chocolate Bar,Chewy cereal bar with chocolate,6.02,https://images.openfoodfacts.org/images/products/001/600/014/3449/front_en.18.400.jpg
3118,Original Instant Grits,Quaker original instant grits,14.96,https://images.openfoodfacts.org/images/products/003/000/004/7606/front_en.12.400.jpg
3214,Original Granola Cereal,Low Sugar Granola Original,8.5,https://images.openfoodfacts.org/images/products/405/648/915/9506/front_en.3.400.jpg
3217,Organic Oven Toasted Oats Old Fashioned,Oven Toasted Old Fashioned Organic Oats,11.22,https://images.openfoodfacts.org/images/products/000/000/004/8569/front_en.29.400.jpg
3225,Risin' Raisin Ancient Grains Cereal,"Back to nature, ancient grains risin' raisin blend cereal",14.12,https://via.placeholder.com/300x300?text=No+Image
3257,Granola Pumpkin Spice Mix,Quality granola pumpkin spice mix - fresh grocery product,2.65,https://via.placeholder.com/300x300?text=No+Image
3264,"Muesli, Bircher (Unsweetened)","Quality muesli, bircher (unsweetened) - fresh grocery product",9.86,https://via.placeholder.com/300x300?text=No+Image
3315,7 Whole Grain Flakes Cereal,Quaker Rolled Oats,8.77,https://images.openfoodfacts.org/images/products/500/010/802/2152/front_en.61.400.jpg
3316,Red Velvet Pastry Crisps,"Pastry crisps, red velvet",7.8,https://via.placeholder.com/300x300?text=No+Image
3343,Toasted Wheat Germ,Toasted wheat germ,10.46,https://images.openfoodfacts.org/images/products/081/815/801/2192/front_en.36.400.jpg
3409,Total Raisin Bran Cereal,Total raisin bran cereal,10.66,https://images.openfoodfacts.org/images/products/001/600/011/6597/front_en.4.400.jpg
3477,"Fruit & Veggie 1,2,3",Bâtonnets de pommes de terre saveur légumes,11.05,https://images.openfoodfacts.org/images/products/506/004/025/3724/front_en.39.400.jpg
3505,Special K Red Berries Cereal Bars,Kellogg'S Special K Cereal Bars Red Berries .88Oz,8.6,https://images.openfoodfacts.org/images/products/003/800/012/4211/front_en.11.400.jpg
3510,Swedish Oatmeal Pancakes,Quality swedish oatmeal pancakes - fresh grocery product,8.72,https://via.placeholder.com/300x300?text=No+Image
3590,Real Medleys Summer Berry Oatmeal Cup,Quaker Real Medleys Summer Berry Oatmeal 2.46 Ounce Cup,8.4,https://images.openfoodfacts.org/images/products/003/000/031/5521/front_en.3.400.jpg
3630,Protein Granola Apple Crisp,Quality protein granola apple crisp - fresh grocery product,4.13,https://via.placeholder.com/300x300?text=No+Image
3886,Organic Maple Brown Sugar Granola,Cascadian Farm Organic Maple Brown Sugar Granola,8.61,https://via.placeholder.com/300x300?text=No+Image
3894,Frosted Granny's Apple Pie Toaster Pastries,Frosted Granny's Apple Pie Toaster Pastries,1.89,https://via.placeholder.com/300x300?text=No+Image
3929,Apple Fruit & Grain Cereal Bars,Apple & Raisin Oat Bar,5.73,https://images.openfoodfacts.org/images/products/506/048/284/0209/front_en.51.400.jpg
4137,Whole Grain Oat Cereal,Quaker Rolled Oats,12.14,https://images.openfoodfacts.org/images/products/500/010/802/2152/front_en.61.400.jpg
4170,"Cereal, Veganic Sprouted, Spelt Flakes",Veganic sprouted spelt flakes,8.21,https://via.placeholder.com/300x300?text=No+Image
4202,Cookie Crisp Cereal,"Céréales prêtes à consommer avec des pépites saveur chocolat (3 %), avec 6 vitamines, calcium et fer",3.52,https://images.openfoodfacts.org/images/products/338/739/032/6574/front_fr.428.400.jpg
4410,Organic Flax Plus Multibran Flakes,Flax Plus Multibran Flakes Cereal,8.56,https://images.openfoodfacts.org/images/products/005/844/977/0503/front_en.35.400.jpg
4455,Raspberry Cereal,4 Raspberry & Honey Porridge Oat Bars,1.07,https://images.openfoodfacts.org/images/products/506/018/367/4011/front_en.25.400.jpg
4458,Hot & Fit Mayan Blend Cereal,"Hot & Fit Cereal, Earnest Eats, Mayan Blend, Cocoa + Cashews + Pepitas",4.25,https://via.placeholder.com/300x300?text=No+Image
4485,Cinnamon Raisin Granola,Cinnamon Raisin Granola,12.68,https://images.openfoodfacts.org/images/products/002/190/813/3133/front_en.8.400.jpg
4498,Maple Granola Cereal,Low Sugar Maple & Pecan Granola imp,6.16,https://images.openfoodfacts.org/images/products/506/004/322/4585/front_en.3.400.jpg
4591,Quick 1 Minute Oatmeal,"Quaker, steel cut quick 3 - minute oatmeal, brown sugar & cinnamon",8.67,https://via.placeholder.com/300x300?text=No+Image
4593,Gluten Free Pancake & Waffle Mix,Pancake mix,11.42,https://images.openfoodfacts.org/images/products/085/601/700/3370/front_en.25.400.jpg
4634,Oatmeal Variety Pack,Instant Oatmeal fruit and cream variety pack,3.61,https://images.openfoodfacts.org/images/products/003/000/056/8286/front_en.15.400.jpg
4779,Muesli,Crunchy cereal nuggets with mixed nuts,3.38,https://images.openfoodfacts.org/images/products/316/893/001/0265/front_en.206.400.jpg
4792,Panda Puffs Peanut Butter Cereal,Panda Puffs Peanut Butter Cereal,7.76,https://images.openfoodfacts.org/images/products/005/844/986/0044/front_en.16.400.jpg
4825,Paleo Granola Cranberry Lemon,Quality paleo granola cranberry lemon - fresh grocery product,3.28,https://via.placeholder.com/300x300?text=No+Image
4828,Krave Double Chocolate Cereal,Krave cereal with double chocolate flavored center,14.32,https://images.openfoodfacts.org/images/products/003/800/019/9301/front_en.9.400.jpg
4893,Quick Enriched Hominy Grits,Enriched Hominy Quick Grits,5.94,https://images.openfoodfacts.org/images/products/004/144/905/6203/front_la.13.400.jpg
4912,Pure Tapioca Flour,"Gf flour (organic brown rice flour, potato starch, tapioca flour), organic cane sugar, eggs, organic rice milk, expller-pressed canola oil, grainless baking powder, pure vanilla, orange oil, xanthan g",11.99,https://via.placeholder.com/300x300?text=No+Image
4982,Organic Stoneground Flakes Cocoa Clusters Cereal,Quality organic stoneground flakes cocoa clusters cereal - fresh grocery product,10.55,https://via.placeholder.com/300x300?text=No+Image
5063,Maple & Pecan Granola Gluten Free,Organic Grain Free Maple Pecan Granola,3.98,https://images.openfoodfacts.org/images/products/067/163/570/6423/front_en.11.400.jpg
5214,Organic Corn Flakes Fruit Juice Sweetened Cereal,Quality organic corn flakes fruit juice sweetened cereal - fresh grocery product,10.42,https://via.placeholder.com/300x300?text=No+Image
5223,Fruit & Cream Variety Pack,Instant Oatmeal fruit and cream variety pack,10.31,https://images.openfoodfacts.org/images/products/003/000/056/8286/front_en.15.400.jpg
5354,Honey Bunches of Oats with Almonds Cereal,Honey Bunches of Oats with Almonds,1.28,https://images.openfoodfacts.org/images/products/062/815/438/0757/front_en.33.400.jpg
5543,Toasted Rice And Wheat Flakes Cereal,Toasted Rice & Wheat Flakes,9.04,https://images.openfoodfacts.org/images/products/500/016/963/2703/front_en.18.400.jpg
5572,Kellogg's Frosted Mini Wheats Maple Brown Sugar Cereal,Quality kellogg's frosted mini wheats maple brown sugar cereal - fresh grocery product,4.79,https://via.placeholder.com/300x300?text=No+Image
5692,Cinnamon & Spice Instant Oatmeal,"instant oatmeal (apples & cinnamon flavor, maple & brown sugar flavor, cinnamon & spice flavor).",4.56,https://images.openfoodfacts.org/images/products/003/000/056/9757/front_en.31.400.jpg
5752,"Organic Qi'a Superfood Oatmeal, Cinnamon Pumpkin Seed","Quality organic qi'a superfood oatmeal, cinnamon pumpkin seed - fresh grocery product",7.78,https://via.placeholder.com/300x300?text=No+Image
5753,Homestyle Fruit & Nut Granola,Quality homestyle fruit & nut granola - fresh grocery product,3.97,https://via.placeholder.com/300x300?text=No+Image
5766,Honey & Oat Blenders,Oat blenders with honey almonds cereal,7.15,https://images.openfoodfacts.org/images/products/004/240/002/2992/front_en.5.400.jpg
5907,Apple Cinnamon Fig Bar,Fig Bar Apple Cinnamon,2.36,https://images.openfoodfacts.org/images/products/004/749/511/2559/front_en.20.400.jpg
5925,Fruit & Nut Granola Cereal,"Almond, Apple & Raisin Granola",8.92,https://images.openfoodfacts.org/images/products/506/048/284/1510/front_en.29.400.jpg
6001,Morning Vanilla Almond Oat Crunch,"Vanilla almond morning oat crunch cereal, vanilla almond",1.04,https://via.placeholder.com/300x300?text=No+Image
6043,Blueberry Vanilla Polar Puffs Cereal,Love Grown Cereal Polar Puffs Blueberry Vanilla,8.69,https://via.placeholder.com/300x300?text=No+Image
6057,Certified Gluten-Free Oats Natural Oatmeal Packets - 8 CT,Quality certified gluten-free oats natural oatmeal packets - 8 ct - fresh grocery product,9.93,https://via.placeholder.com/300x300?text=No+Image
6080,Organic High Protein Blueberry Harvest Granola,Quality organic high protein blueberry harvest granola - fresh grocery product,11.51,https://via.placeholder.com/300x300?text=No+Image
6091,Oatmeal Squares Hint Of Brown Sugar Cereal,Quality oatmeal squares hint of brown sugar cereal - fresh grocery product,3.82,https://via.placeholder.com/300x300?text=No+Image
6108,Honey Nut Os,honey nut os,14.5,https://images.openfoodfacts.org/images/products/007/874/212/1970/front_en.5.400.jpg
6179,Berries & Cherries Paleo Granola,Quality berries & cherries paleo granola - fresh grocery product,9.49,https://via.placeholder.com/300x300?text=No+Image
6187,Raisin Bran Cereal,Raisin bran breakfast cereal,14.31,https://images.openfoodfacts.org/images/products/003/800/019/9875/front_en.26.400.jpg
6213,Kellogg's Corn Flakes Cereal,Corn Flakes,14.32,https://images.openfoodfacts.org/images/products/315/947/000/0120/front_en.147.400.jpg
6227,Farmer's Market Berry Crumble Protein & Fiber Hot Oatmeal,"Farmer's market berry crumble protein & fiber hot oatmeal, farmer's market berry crumble",10.97,https://via.placeholder.com/300x300?text=No+Image
6255,Multi-Grain Cheerios Dark Chocolate Crunch Cereal,Quality multi-grain cheerios dark chocolate crunch cereal - fresh grocery product,7.82,https://via.placeholder.com/300x300?text=No+Image
6258,Fit Triple Berry Crunch Whole Grain Granola,Quality fit triple berry crunch whole grain granola - fresh grocery product,10.91,https://via.placeholder.com/300x300?text=No+Image
6275,Simply Maize Cereal,Organic Simply Maize,5.84,https://via.placeholder.com/300x300?text=No+Image
6290,Cranberry Almond Breakfast Bars,Quality cranberry almond breakfast bars - fresh grocery product,7.51,https://via.placeholder.com/300x300?text=No+Image
6291,Ezekiel 4:9 Flax Sprouted Grain Bread,Ezekiel 4:9 Sprouted Whole Grain Flax English Muffins,5.71,https://images.openfoodfacts.org/images/products/007/347/200/1189/front_en.5.400.jpg
6303,Raspberry Ginger Clusters & FLakes,"Peace cereal, clusters & flakes, raspberry ginger",5.37,https://via.placeholder.com/300x300?text=No+Image
6340,Frosted Flakes Cereal,Sugar frosted flakes of corn,7.36,https://images.openfoodfacts.org/images/products/500/011/912/3831/front_en.23.400.jpg
6384,Almond Chia Granola Clusters,Quality almond chia granola clusters - fresh grocery product,2.58,https://via.placeholder.com/300x300?text=No+Image
6457,Organic Koala Crisp Chocolate Cereal,Koala Crisp Chocolate Cereal,7.89,https://images.openfoodfacts.org/images/products/005/844/986/0037/front_en.21.400.jpg
6548,"Oat Revolution Steel Cut, Maple & brown Sugar","Quality oat revolution steel cut, maple & brown sugar - fresh grocery product",10.13,https://via.placeholder.com/300x300?text=No+Image
