product_id,product_name,description,price,image_url
1,Chocolate Sandwich Cookies,Biscuits cacaotés fourrés goût vanille (29 %),13.58,https://images.openfoodfacts.org/images/products/762/230/074/4663/front_fr.197.400.jpg
16,Mint Chocolate Flavored Syrup,Organic mint chocolate flavored syrup,10.19,https://via.placeholder.com/300x300?text=No+Image
25,Salted Caramel Lean Protein & Fiber Bar,Quality salted caramel lean protein & fiber bar - fresh grocery product,5.87,https://via.placeholder.com/300x300?text=No+Image
32,Nacho Cheese White Bean Chips,Quality nacho cheese white bean chips - fresh grocery product,5.95,https://via.placeholder.com/300x300?text=No+Image
41,Organic Sourdough Einkorn Crackers Rosemary,"Crackers, Organic Einkorn Sourdough, Rosemary",8.62,https://images.openfoodfacts.org/images/products/081/542/101/2514/front_en.4.400.jpg
56,Healthy Pop Butter Popcorn,Calorie healthy pop butter,14.15,https://images.openfoodfacts.org/images/products/002/819/000/1119/front_en.9.400.jpg
59,Medium Taqueria Style Chipotle Salsa,Quality medium taqueria style chipotle salsa - fresh grocery product,6.73,https://via.placeholder.com/300x300?text=No+Image
77,Coconut Chocolate Chip Energy Bar,Coconut Chocolate Chip,13.51,https://images.openfoodfacts.org/images/products/072/225/213/1300/front_en.7.400.jpg
78,Nutter Butter Cookie Bites Go-Pak,Quality nutter butter cookie bites go-pak - fresh grocery product,4.48,https://via.placeholder.com/300x300?text=No+Image
93,Uncured Cracked Pepper Beef,"Natural Cooked Uncured, Cracked Black Pepper Beef Polish Sausage",8.9,https://via.placeholder.com/300x300?text=No+Image
102,Danish Butter Cookies,Danish Butter Cookies,3.94,https://images.openfoodfacts.org/images/products/007/733/034/5583/front_de.18.400.jpg
103,Sprouted Kale Cracker,"Livin Spoonful, Kale Sprouted Crackers",2.35,https://via.placeholder.com/300x300?text=No+Image
115,Scooby-Doo! Fruit Flavored Snacks,Fruit snacks,7.48,https://images.openfoodfacts.org/images/products/001/600/042/4197/front_en.8.400.jpg
124,Sun Cups Dark Chocolate,Dark Chocolate Sun Cups Minis,12.8,https://images.openfoodfacts.org/images/products/089/544/400/1795/front_en.3.400.jpg
135,Dark Chocolate Ice Cream Topping,"Premium ice cream topping decadent fudge, dark chocolate",2.23,https://via.placeholder.com/300x300?text=No+Image
136,Simple,Sunny Via Agave syrup squeeze bottle imp,5.61,https://images.openfoodfacts.org/images/products/308/854/350/6255/front_en.230.400.jpg
